"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","PAGO","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
308,35,744,2,2,1,169,1,1,2,901110000,80586,79920,33,0,296798922,103512,0,0,0,0
308,35,764,2,2,1,169,1,1,2,901110000,749595,743400,33,0,2683387754,935862,0,0,0,0
308,35,767,2,2,1,169,1,1,2,2101110000,28575,28338,33,0,568411570,198240,0,0,0,0
308,35,218,2,2,1,169,1,1,2,2101110000,14055,13938,33,0,222547581,77616,0,0,0,0
308,35,218,2,2,1,169,1,1,2,901110000,17666,17520,33,0,65683879,22908,0,0,0,0
308,35,850,2,2,1,169,1,1,2,901110000,17545,17400,33,0,74337361,25926,0,0,0,0
308,6,23,2,2,1,169,1,1,2,2101110000,4630,4592,33,0,65288193,22770,0,0,0,0
308,6,23,2,2,1,169,1,1,2,901110000,1160572,1150980,33,0,4343998829,1515019,0,0,0,0
308,6,47,2,2,1,169,1,1,2,2101110000,8098,8031,33,0,121409660,42343,0,0,0,0
308,6,63,2,2,1,169,1,1,2,901110000,40233,39900,33,0,185267076,64614,0,0,0,0
308,6,69,2,2,1,169,1,1,2,2101110000,12868,12762,33,0,204067897,71171,0,0,0,0
308,6,87,2,2,1,169,1,1,2,2101110000,34555,34269,33,0,962222382,335586,0,0,0,0
308,6,87,2,2,1,169,1,1,2,901110000,174240,172800,33,0,636891057,222123,0,0,0,0
308,6,149,2,2,1,169,1,1,2,2101110000,24293,24092,33,0,640478036,223374,0,0,0,0
308,6,149,2,2,1,169,1,1,2,901110000,196262,194640,33,0,803586695,280260,0,0,0,0
308,6,215,2,2,1,169,1,1,2,901110000,19421,19260,33,0,88280992,30789,0,0,0,0
308,6,232,2,2,1,169,1,1,2,2101110000,26387,26169,33,0,541433238,188831,0,0,0,0
308,6,232,2,2,1,169,1,1,2,901110000,168190,166800,33,0,601643461,209830,0,0,0,0
308,6,249,2,2,1,169,1,1,2,2101110000,160488,159162,33,0,3256504546,1135743,0,0,0,0
308,6,249,2,2,1,169,1,1,2,901110000,560835,556200,33,0,2159989770,753321,0,0,0,0
308,6,249,2,2,1,169,1,1,2,901120000,426827,423300,33,0,1547499351,539708,0,0,0,0
308,6,245,2,2,1,169,1,1,2,901110000,514613,510360,33,0,2002007826,698223,0,0,0,0
308,6,245,2,2,1,169,1,1,2,901120000,96558,95760,33,0,434205194,151434,0,0,0,0
308,6,271,2,2,1,169,1,1,2,901110000,42048,41700,33,0,156694531,54649,0,0,0,0
308,6,275,2,2,1,169,1,1,2,2101110000,9191,9115,33,0,203362543,70925,0,0,0,0
308,6,275,2,2,1,169,1,1,2,901110000,379577,376440,33,0,1495896733,521711,0,0,0,0
308,6,301,2,2,1,169,1,1,2,901110000,20026,19860,33,0,76777424,26777,0,0,0,0
308,6,573,2,2,1,169,1,1,2,2101110000,6516,6462,33,0,81373690,28380,0,0,0,0
308,6,573,2,2,1,169,1,1,2,901110000,161716,160380,33,0,614830127,214429,0,0,0,0
308,6,375,2,2,1,169,1,1,2,901110000,21175,21000,33,0,83469679,29111,0,0,0,0
308,6,383,2,2,1,169,1,1,2,901110000,193963,192360,33,0,752855733,262567,0,0,0,0
308,6,386,2,2,1,169,1,1,2,901110000,527016,522660,33,0,2088006455,728216,0,0,0,0
308,6,399,2,2,1,169,1,1,2,2101110000,50168,49754,33,0,779558805,271880,0,0,0,0
308,6,399,2,2,1,169,1,1,2,901110000,35332,35040,33,0,139373232,48608,0,0,0,0
308,6,431,2,2,1,169,1,1,2,901110000,20086,19920,33,0,83360722,29073,0,0,0,0
308,6,443,2,2,1,169,1,1,2,901211000,10219,10134,33,0,154833660,54000,0,0,0,0
308,6,443,2,2,1,169,1,1,2,901212000,50,50,33,0,1072366,374,0,0,0,0
308,6,443,2,2,1,169,1,1,2,901220000,153,151,33,0,3383402,1180,0,0,0,0
308,6,455,2,2,1,169,1,1,2,2101110000,13636,13523,33,0,132577755,46238,0,0,0,0
308,6,493,2,2,1,169,1,1,2,2101110000,12752,12646,33,0,462353380,161251,0,0,0,0
308,6,538,2,2,1,169,1,1,2,901110000,122694,121680,33,0,459096138,160115,0,0,0,0
308,6,580,2,2,1,169,1,1,2,2101110000,3281,3254,33,0,78044767,27219,0,0,0,0
308,6,611,2,2,1,169,1,1,2,2101110000,3630,3600,33,0,39568602,13800,0,0,0,0
308,6,628,2,2,1,169,1,1,2,2101110000,36254,35954,33,0,1026312048,357938,0,0,0,0
308,6,628,2,2,1,169,1,1,2,901110000,657876,652440,33,0,2656466768,926473,0,0,0,0
308,6,741,2,2,1,169,1,1,2,2101110000,16428,16292,33,0,340565237,118776,0,0,0,0
308,6,744,2,2,1,169,1,1,2,901110000,40293,39960,33,0,166563743,58091,0,0,0,0
308,6,764,2,2,1,169,1,1,2,901110000,455626,451860,33,0,1669571356,582282,0,0,0,0
308,6,767,2,2,1,169,1,1,2,2101110000,11495,11400,33,0,302355731,105450,0,0,0,0
308,6,850,2,2,1,169,1,1,2,2101110000,6795,6738,33,0,229380333,79999,0,0,0,0
308,47,69,2,2,4,169,1,1,2,2101110000,1513,1500,33,0,47310285,16500,0,0,0,0
308,47,196,2,2,4,169,1,1,2,2101110000,1117,1107,33,0,24558339,8565,0,0,0,0
308,47,196,2,2,4,169,1,1,2,901212000,660,655,33,0,7039197,2455,0,0,0,0
308,19,23,2,2,1,169,1,1,2,901110000,21175,21000,33,0,80978004,28242,0,0,0,0
308,19,87,2,2,1,169,1,1,2,2101110000,27318,27092,33,0,738183811,257450,0,0,0,0
308,19,249,2,2,1,169,1,1,2,901110000,195960,194340,33,0,725802852,253132,0,0,0,0
308,19,271,2,2,1,169,1,1,2,901110000,84337,83640,33,0,308331163,107534,0,0,0,0
308,19,573,2,2,1,169,1,1,2,901110000,100551,99720,33,0,334016347,116492,0,0,0,0
308,19,399,2,2,1,169,1,1,2,901110000,277272,274980,33,0,1142959140,398620,0,0,0,0
308,19,538,2,2,1,169,1,1,2,901110000,42169,41820,33,0,149675405,52201,0,0,0,0
308,19,603,2,2,1,169,1,1,2,901110000,19360,19200,33,0,68023588,23724,0,0,0,0
308,19,628,2,2,1,169,1,1,2,901110000,216046,214260,33,0,812432285,283345,0,0,0,0
308,19,764,2,2,1,169,1,1,2,901110000,21175,21000,33,0,80307058,28008,0,0,0,0
308,7,196,2,2,1,169,1,1,2,2101110000,22245,22062,33,0,255383786,89068,0,0,0,0
308,37,196,2,2,1,169,1,1,2,901212000,5033,4992,33,0,54478510,19000,0,0,0,0
308,39,196,2,2,1,169,1,1,2,2101110000,22618,22431,33,0,654682591,228328,0,0,0,0
308,6,815,25,25,1,573,1,1,1,6908900000,203187,199742,82,12007,107296859,37421,0,0,0,37421
308,6,249,25,25,1,221,1,1,2,6907900000,24853,22633,82,942,14155810,4937,0,0,0,0
308,6,249,25,25,1,580,1,1,2,6802210000,275,253,82,13,2012838,702,0,0,0,0
308,6,249,25,25,1,580,1,1,1,6802210000,1069,1029,82,57,8917272,3110,0,0,0,2640
308,6,399,25,25,1,580,1,1,2,6907900000,43196,42636,82,1713,28142451,9815,0,0,0,0
308,6,196,25,25,1,434,1,1,1,6908900000,54507,53627,82,3098,17765728,6196,0,0,0,6196
308,6,196,25,25,1,23,1,1,1,6908900000,27544,27104,82,1549,8882864,3098,0,0,0,3098
308,6,815,25,25,1,823,1,1,1,6908900000,14898,14718,82,950,8274999,2886,0,0,0,2886
308,6,815,25,25,1,823,1,1,2,6907900000,10179,9959,82,403,10124401,3531,0,0,0,0
308,6,647,25,25,1,43,1,1,1,6908900000,187800,184800,82,8034,103311326,36031,0,0,0,34864
308,6,647,25,25,1,43,1,1,2,6907900000,4614,4554,82,198,2497410,871,0,0,0,0
308,6,249,25,25,1,221,1,1,1,6908900000,80846,79349,82,4586,52379654,18268,0,0,0,18268
308,6,493,25,25,1,105,1,1,2,6907900000,27554,21154,82,1052,17263953,6021,0,0,0,0
308,6,611,25,25,1,580,1,1,1,6908900000,101080,99600,82,6074,53595385,18692,0,0,0,18692
308,6,345,25,25,1,43,1,1,2,6802210000,9605,9465,82,250,11827571,4125,0,0,0,0
308,6,196,25,25,1,820,1,1,1,6908900000,26820,26320,82,3249,14623179,5100,0,0,0,5100
308,6,196,25,25,1,43,1,1,2,6802210000,800,760,82,11,10996057,3835,0,0,0,0
308,6,196,25,25,1,43,1,1,1,6908900000,192372,189372,82,11201,63240946,22056,0,0,0,22056
308,6,196,25,25,1,628,1,1,2,6907900000,20740,20400,82,1029,14244697,4968,0,0,50,0
308,6,249,25,25,1,573,1,1,2,6802210000,1889,1809,82,31,5539604,1932,0,0,0,0
308,6,249,25,25,1,573,1,1,1,6908900000,35808,35268,82,2157,21811475,7607,0,0,0,7607
308,6,249,25,25,1,573,1,1,2,6907900000,28548,27898,82,1117,14838226,5175,0,0,0,0
308,6,391,25,25,1,43,1,1,2,6907900000,64,55,82,12,306800,107,0,0,0,0
308,6,391,25,25,1,43,1,1,1,6908900000,135784,133709,82,8346,79266232,27645,0,0,0,27645
308,6,149,25,25,1,221,1,1,2,6907900000,43123,42543,82,1757,22923984,7995,0,0,0,0
308,6,242,25,25,1,43,1,1,1,6908900000,41316,40656,82,2323,28624156,9983,0,0,0,9983
308,6,242,25,25,1,43,1,1,2,6907900000,68,48,82,2,395686,138,0,0,0,0
308,6,345,25,25,1,43,1,1,1,6908900000,71833,70693,82,4336,50685085,17677,0,0,0,17677
308,6,249,25,25,1,77,1,1,2,6907900000,21801,21494,82,877,12894203,4497,0,0,0,0
308,6,249,25,25,1,77,1,1,1,6908900000,165557,163057,82,8947,123087025,42928,0,0,0,42928
308,6,249,25,25,1,77,1,1,2,6802210000,3891,3798,82,78,25002769,8720,0,0,0,0
308,6,493,25,25,1,573,1,1,2,6907900000,26990,26650,82,1066,16016682,5586,0,0,0,0
308,6,580,91,25,1,580,1,1,2,6907900000,25243,24883,82,1000,15924929,5554,0,0,0,0
308,6,580,25,25,1,580,1,1,1,6908900000,25572,25172,82,1466,13332898,4650,0,0,0,4650
308,6,249,25,25,1,580,1,1,1,6908900000,280988,276962,82,16290,192733498,67218,0,0,0,67218
308,6,249,25,25,1,580,1,1,2,6907900000,102987,100939,82,5230,64591441,22527,0,0,0,0
308,6,715,25,25,1,301,1,1,1,6908900000,27160,26760,82,1728,14617444,5098,0,0,0,5098
308,6,249,25,25,1,301,1,1,2,6802210000,128,88,82,4,1184191,413,0,0,0,0
308,6,77,25,25,1,43,1,1,1,6908900000,48853,48153,82,3024,26012055,9072,0,0,0,9072
308,6,249,25,25,1,43,1,1,2,6907900000,129488,127768,82,5206,74555275,26002,0,0,0,0
308,6,249,25,25,1,43,1,1,1,6908900000,259663,255663,82,14814,166589548,58100,0,0,0,58100
308,6,249,25,25,1,43,1,1,2,6802210000,12297,11649,82,985,63166399,22030,0,0,0,0
308,6,249,25,25,1,43,1,1,2,9403200000,322,280,11,2,1433645,500,0,0,0,0
308,6,611,25,25,1,580,1,1,2,6907900000,4970,4876,82,814,3027858,1056,0,0,0,0
308,6,611,25,25,1,580,1,1,2,6802210000,299,293,82,24,2953309,1030,0,0,0,0
308,6,647,5,5,1,23,1,1,2,8712000000,2002,1846,11,26,25639307,8942,0,0,0,0
308,6,249,25,25,1,23,1,1,1,6203110000,4650,2450,11,1652,315049223,109877,1125,670,0,65926
308,6,580,13,13,4,580,1,1,2,3926909090,52,50,33,0,1720374,600,0,0,0,0
308,2,850,8,8,4,169,1,1,1,3004391090,148,136,33,0,43069563,15021,0,0,0,13966
308,2,850,8,8,4,169,1,1,1,3004321090,13,12,33,0,2898830,1011,0,0,0,958
308,2,850,8,8,4,169,1,1,1,3004201090,98,90,33,0,21478869,7491,0,0,0,7491
308,2,850,8,8,4,169,1,1,1,3004501000,112,99,33,0,30229838,10543,0,0,0,5014
308,2,345,8,8,4,169,1,1,2,8451500000,312,296,11,1,10035515,3500,0,0,0,0
308,2,249,5,5,1,434,1,1,1,6203420000,8201,7841,11,5893,187947992,65549,1226,117,0,37503
308,2,249,8,8,4,169,1,1,2,6403990000,175,170,19,378,13593822,4741,0,0,0,0
308,2,580,8,8,4,580,1,1,2,6204430000,6,5,11,5,1396370,487,0,0,0,0
308,2,580,8,8,4,580,1,1,2,6204630000,1,0,11,1,151966,53,0,0,0,0
308,2,580,8,8,4,580,1,1,2,6206100000,0,0,11,1,126161,44,0,0,0,0
308,2,580,8,8,4,580,1,1,2,6204490000,8,7,11,6,1657294,578,0,0,0,0
308,2,580,8,8,4,580,1,1,2,6214100000,1,1,11,6,309667,108,0,0,0,0
308,2,249,8,8,4,169,1,1,2,6111900000,555,499,11,6000,43009350,15000,0,0,0,0
308,2,850,8,8,3,169,1,1,1,3808202000,10513,9984,33,0,99598185,34736,2020,185,0,26052
308,2,850,8,8,3,169,1,1,1,3808309000,23106,21832,33,0,167203149,58314,3970,137,0,40725
308,2,249,25,8,1,43,1,1,1,5606000000,18120,14376,33,0,663126760,231273,0,0,0,186406
308,2,580,8,8,1,43,1,1,2,7308909000,5706,5620,33,0,30700074,10707,0,0,0,0
