"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","PAGO","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
302,6,47,2,2,1,169,1,1,2,2101110000,5119,5077,33,0,121696332,41227,0,0,0,0
302,6,63,2,2,1,169,1,1,2,901110000,38055,37740,33,0,160132501,54248,0,0,0,0
302,6,27,2,2,1,169,1,1,2,2101110000,2606,2585,33,0,51997014,17615,0,0,0,0
302,6,69,2,2,1,169,1,1,2,2101110000,20058,19892,33,0,310609469,105225,0,0,0,0
302,6,69,2,2,1,169,1,1,2,901110000,19421,19260,33,0,120241065,40734,0,0,0,0
302,6,72,2,2,1,169,1,1,2,901110000,19360,19200,33,0,74183194,25131,0,0,0,0
302,6,87,2,2,1,169,1,1,2,2101110000,11495,11400,33,0,311273637,105450,0,0,0,0
302,6,87,2,2,1,169,1,1,2,901110000,1662298,1648560,33,0,6617494507,2241805,0,0,0,0
302,6,149,2,2,1,169,1,1,2,2101110000,44142,43777,33,0,841480826,285068,0,0,0,0
302,6,149,2,2,1,169,1,1,2,901110000,182952,181440,33,0,780867333,264534,0,0,0,0
302,6,190,2,2,1,169,1,1,2,901110000,17666,17520,33,0,103315100,35000,0,0,0,0
302,6,196,2,2,1,169,1,1,2,2101110000,861,854,33,0,15520880,5258,0,0,0,0
302,6,232,2,2,1,169,1,1,2,2101110000,8842,8769,33,0,280116755,94895,0,0,0,0
302,6,232,2,2,1,169,1,1,2,901110000,20086,19920,33,0,78717251,26667,0,0,0,0
302,6,249,2,2,1,169,1,1,2,2101110000,180313,178823,33,0,2324161730,787355,0,0,0,0
302,6,249,2,2,1,169,1,1,2,901212000,3050,3025,33,0,31437309,10650,0,0,0,0
302,6,249,2,2,1,169,1,1,2,901110000,1131169,1121820,33,0,4738641521,1605307,0,0,0,0
302,6,249,2,2,1,169,1,1,2,901120000,601794,596820,33,0,2238909062,758474,0,0,0,0
302,6,247,2,2,1,169,1,1,2,901110000,19360,19200,33,0,79552627,26950,0,0,0,0
302,6,245,2,2,1,169,1,1,2,2101110000,5452,5446,33,0,167444259,56725,0,0,0,0
302,6,245,2,2,1,169,1,1,2,901110000,1063409,1054620,33,0,4650428137,1575423,0,0,0,0
302,6,245,2,2,1,169,1,1,2,901120000,19421,19260,33,0,72258581,24479,0,0,0,0
302,6,271,2,2,1,169,1,1,2,901110000,77380,76740,33,0,318378764,107857,0,0,0,0
302,6,275,2,2,1,169,1,1,2,2101110000,54799,54346,33,0,1298794785,439992,0,0,0,0
302,6,275,2,2,1,169,1,1,2,901110000,249926,247860,33,0,989859021,335334,0,0,0,0
302,6,293,2,2,1,169,1,1,2,901110000,14097,13980,33,0,58668218,19875,0,0,0,0
302,6,301,2,2,1,169,1,1,2,901110000,39507,39180,33,0,176143390,59672,0,0,0,0
302,6,573,2,2,1,169,1,1,2,2101110000,12310,12208,33,0,129285564,43798,0,0,0,0
302,6,573,2,2,1,169,1,1,2,901110000,569063,564360,33,0,2231824598,756074,0,0,0,0
302,6,351,2,2,1,169,1,1,2,2101110000,13613,13500,33,0,158603438,53730,0,0,0,0
302,6,375,2,2,1,169,1,1,2,901110000,42229,41880,33,0,181356375,61438,0,0,0,0
302,6,383,2,2,1,169,1,1,2,901110000,174482,173040,33,0,743874624,252002,0,0,0,0
302,6,386,2,2,1,169,1,1,2,901110000,1841015,1825800,33,0,7737890681,2621361,0,0,0,0
302,6,399,2,2,1,169,1,1,2,2101110000,51774,51346,33,0,994260245,336825,0,0,0,0
302,6,399,2,2,1,169,1,1,2,901110000,410856,407460,33,0,1771617816,600170,0,0,0,0
302,6,455,2,2,1,169,1,1,2,2101110000,13636,13523,33,0,151430418,51300,0,0,0,0
302,6,474,2,2,1,169,1,1,2,901110000,40172,39840,33,0,160947215,54524,0,0,0,0
302,6,538,2,2,1,169,1,1,2,901110000,42229,41880,33,0,160197442,54270,0,0,0,0
302,6,607,2,2,1,169,1,1,2,901110000,139755,138600,33,0,585687398,198413,0,0,0,0
302,6,628,2,2,1,169,1,1,2,2101110000,100058,99231,33,0,1763541527,597434,0,0,0,0
302,6,628,2,2,1,169,1,1,2,901110000,1176725,1167000,33,0,4981792133,1687679,0,0,0,0
302,6,764,2,2,1,169,1,1,2,2101110000,10541,10454,33,0,238052750,80645,0,0,0,0
302,6,764,2,2,1,169,1,1,2,901110000,353622,350700,33,0,1586426975,537433,0,0,0,0
302,6,767,2,2,1,169,1,1,2,901110000,17606,17460,33,0,69303769,23478,0,0,0,0
302,6,218,2,2,1,169,1,1,2,2101110000,6818,6762,33,0,69737693,23625,0,0,0,0
302,6,815,2,2,1,169,1,1,2,2101110000,2560,2538,33,0,56138473,19018,0,0,0,0
302,6,850,2,2,1,169,1,1,2,2101110000,8493,8423,33,0,130906135,44347,0,0,0,0
302,47,493,2,2,4,169,1,1,2,2101110000,326,323,33,0,478201,162,0,0,0,0
302,47,249,2,2,4,169,1,1,2,901211000,102,101,33,0,1874431,635,0,0,0,0
302,47,249,2,2,4,169,1,1,2,901212000,407,403,33,0,5201177,1762,0,0,0,0
302,47,249,2,2,4,169,1,1,2,901110000,0,0,33,0,47230,16,0,0,0,0
302,47,275,2,2,4,169,1,1,2,2101110000,209,208,33,0,9944816,3369,0,0,0,0
302,47,741,2,2,4,169,1,1,2,2101110000,23,23,33,0,708446,240,0,0,0,0
302,47,827,2,2,4,169,1,1,2,2101110000,11588,11492,33,0,152758755,51750,0,0,0,0
302,47,196,2,2,4,169,1,1,2,901212000,915,908,33,0,6588552,2232,0,0,0,0
302,37,239,2,2,3,169,1,1,2,2101110000,21454,21277,33,0,566786639,192010,0,0,0,0
302,19,23,2,2,1,169,1,1,2,901110000,63525,63000,33,0,269147643,91179,0,0,0,0
302,19,87,2,2,1,169,1,1,2,901110000,58141,57660,33,0,272371074,92271,0,0,0,0
302,19,232,2,2,1,169,1,1,2,2101110000,13613,13500,33,0,164344806,55675,0,0,0,0
302,19,232,2,2,1,169,1,1,2,901110000,42350,42000,33,0,187915408,63660,0,0,0,0
302,19,249,2,2,1,169,1,1,2,901110000,140965,139800,33,0,573224645,194191,0,0,0,0
302,19,271,2,2,1,169,1,1,2,901110000,147681,146460,33,0,542200597,183681,0,0,0,0
302,19,399,2,2,1,169,1,1,2,901110000,1223068,1212960,33,0,5707099557,1933391,0,0,0,0
302,19,538,2,2,1,169,1,1,2,901110000,40051,39720,33,0,167892941,56877,0,0,0,0
302,19,628,2,2,1,169,1,1,2,901110000,195476,193860,33,0,819994238,277789,0,0,0,0
302,19,764,2,2,1,169,1,1,2,901110000,42350,42000,33,0,177324134,60072,0,0,0,0
302,6,149,1,1,1,169,1,1,2,2709000000,76434267,76434267,67,82674,54346042099,18410779,0,0,0,0
302,6,196,1,1,1,169,1,1,2,2711130000,1794182,1794182,67,3130,1835965412,621969,0,0,0,0
