"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
103,6,391,1,1,1,169,1,1,2,2711130000,2656640,2656640,66,22753,1196623838,525116,0,0,0,0
103,6,580,1,1,1,169,1,1,2,2710006000,44002686,44002686,66,299338,12312364558,5403051,0,0,0,0
103,6,249,1,1,1,169,1,1,2,2710006000,184819425,184819425,66,1257275,52236378231,22922958,0,0,0,0
103,6,628,1,1,1,169,1,1,2,2710001100,23913265,23913265,66,204807,13794783869,6053583,0,0,0,0
103,6,249,1,1,1,169,1,1,2,2710009900,56190204,56190204,66,445954,32550339628,14284108,0,0,0,0
103,6,249,1,1,1,169,1,1,2,2709000000,994006356,994006356,66,6761948,384000000000,168729688,0,0,0,0
103,40,249,1,1,1,169,1,1,2,2709000000,60805668,60805668,66,413644,20314993277,8914855,0,0,0,0
103,2,249,2,2,1,169,1,1,2,901110000,55479,55020,25,917,207909051,91237,0,0,0,0
103,2,399,2,2,1,169,1,1,2,901110000,52877,52440,25,874,181413676,79610,0,0,0,0
103,35,23,2,2,1,169,1,1,2,2101110000,44305,43938,33,0,641458340,281492,0,0,0,0
103,35,23,2,2,1,169,1,1,2,901110000,2293313,2274360,25,37906,7727276895,3390971,0,0,0,0
103,35,69,2,2,1,169,1,1,2,901110000,77319,76680,25,1278,258564051,113466,0,0,0,0
103,35,72,2,2,1,169,1,1,2,901110000,35211,34920,25,582,122035505,53553,0,0,0,0
103,35,87,2,2,1,169,1,1,2,901110000,176660,175200,25,2920,600073416,263331,0,0,0,0
103,35,149,2,2,1,169,1,1,2,901110000,967032,959040,25,15984,3437952089,1508681,0,0,0,0
103,35,211,2,2,1,169,1,1,2,2101110000,6027,5977,33,0,99719413,43760,0,0,0,0
103,35,211,2,2,1,169,1,1,2,901110000,17667,17520,25,292,69315930,30418,0,0,0,0
103,35,190,2,2,1,169,1,1,2,901110000,225605,223740,25,3729,777952704,341390,0,0,0,0
103,35,232,2,2,1,169,1,1,2,901110000,209754,208020,25,3467,702613959,308329,0,0,0,0
103,35,240,2,2,1,169,1,1,2,901110000,19360,19200,25,320,82093050,36025,0,0,0,0
103,35,245,2,2,1,169,1,1,2,901110000,40232,39900,25,665,141480335,62086,0,0,0,0
103,35,245,2,2,1,169,1,1,2,901120000,19175,19080,33,0,67296931,29532,0,0,0,0
103,35,249,2,2,1,169,1,1,2,2101110000,68132,67569,33,0,881906090,387008,0,0,0,0
103,35,249,2,2,1,169,1,1,2,901110000,7893738,7828500,25,130475,27809615849,12203730,0,0,0,0
103,35,275,2,2,1,169,1,1,2,2101110000,14287,14169,33,0,113702007,49896,0,0,0,0
103,35,275,2,2,1,169,1,1,2,901110000,653521,648120,25,10802,2227202093,977366,0,0,0,0
103,35,573,2,2,1,196,1,1,2,901110000,190636,189060,25,3151,640610634,281120,0,0,0,0
103,35,351,2,2,1,169,1,1,2,901110000,17666,17520,25,292,60759111,26663,0,0,0,0
103,35,383,2,2,1,169,1,1,2,2101110000,11495,11400,33,0,272769966,119700,0,0,0,0
103,35,383,2,2,1,169,1,1,2,901110000,212053,210300,25,3505,744591365,326750,0,0,0,0
103,35,399,2,2,1,169,1,1,2,2101110000,90983,90231,33,0,1736013343,761817,0,0,0,0
103,35,399,2,2,1,169,1,1,2,901110000,2058754,2041740,25,34029,7106917780,3118738,0,0,0,0
103,35,431,2,2,1,169,1,1,2,2101110000,2583,2561,33,0,91142085,39996,0,0,0,0
103,35,493,2,2,1,169,1,1,2,901110000,35272,34980,25,583,123373149,54140,0,0,0,0
103,35,538,2,2,1,169,1,1,2,901110000,201465,199800,25,3330,694533405,304783,0,0,0,0
103,35,548,2,2,1,169,1,1,2,901110000,19421,19260,25,321,66727236,29282,0,0,0,0
103,35,589,2,2,1,169,1,1,2,2101110000,3072,3046,33,0,56308654,24710,0,0,0,0
103,35,603,2,2,1,169,1,1,2,2101110000,11495,11400,33,0,236400637,103740,0,0,0,0
103,35,607,2,2,1,169,1,1,2,901110000,80344,79680,25,1328,264675739,116148,0,0,0,0
103,35,628,2,2,1,169,1,1,2,901110000,180048,178560,25,2976,600201028,263387,0,0,0,0
103,35,644,2,2,1,169,1,2,2,2101110000,57475,57000,33,0,2279,1,0,0,0,0
103,35,764,2,2,1,169,1,1,2,901110000,369595,366540,25,6109,1252841341,549786,0,0,0,0
103,35,767,2,2,1,169,1,1,2,901110000,35272,34980,25,583,119503781,52442,0,0,0,0
103,35,218,2,2,1,169,1,1,2,2101110000,14031,13915,33,0,153781190,67484,0,0,0,0
103,35,218,2,2,1,169,1,1,2,901110000,17666,17520,25,292,66775090,29303,0,0,0,0
103,6,23,2,2,1,169,1,1,2,2101110000,179569,178085,33,0,2455690807,1077634,0,0,0,0
103,6,23,2,2,1,169,1,1,2,901110000,5110677,5068440,25,84474,17195849346,7546077,0,0,0,0
103,6,47,2,2,1,169,1,1,2,2101110000,10565,10477,33,0,183512432,80531,0,0,0,0
103,6,53,2,2,1,169,1,1,2,901110000,18150,18000,25,300,92069548,40403,0,0,0,0
103,6,63,2,2,1,169,1,1,2,901110000,40233,39900,25,665,140008243,61440,0,0,0,0
103,6,27,2,2,1,169,1,1,2,2101110000,7353,7292,33,0,116436543,51096,0,0,0,0
103,6,69,2,2,1,169,1,1,2,2101110000,13613,13500,33,0,179966651,78975,0,0,0,0
103,6,69,2,2,1,169,1,1,2,901110000,19360,19200,25,320,66800157,29314,0,0,0,0
103,6,87,2,2,1,169,1,1,2,2101110000,22990,22800,33,0,597496116,262200,0,0,0,0
103,6,87,2,2,1,169,1,1,2,901110000,1273344,1262820,25,21047,4450498358,1953018,0,0,0,0
103,6,149,2,2,1,169,1,1,2,2101110000,50727,50308,33,0,855248922,375310,0,0,0,0
103,6,149,2,2,1,169,1,1,2,901110000,537300,532860,25,8881,1748241277,767183,0,0,0,0
103,6,190,2,2,1,169,1,1,2,901110000,17666,17520,25,292,67618239,29673,0,0,0,0
103,6,232,2,2,1,169,1,1,2,2101110000,18150,18000,33,0,430071871,188729,0,0,0,0
103,6,232,2,2,1,169,1,1,2,901110000,41261,40920,25,682,140728338,61756,0,0,0,0
103,6,245,2,2,1,169,1,1,2,901110000,576928,572160,25,9536,2016544834,884923,0,0,0,0
103,6,245,2,2,1,169,1,1,2,901120000,20140,20040,33,0,94995502,41687,0,0,0,0
103,6,249,2,2,1,169,1,1,2,2101110000,143664,142477,33,0,2409866820,1057525,0,0,0,0
103,6,249,2,2,1,169,1,1,2,901212000,4281,4260,33,0,32404252,14220,0,0,0,0
103,6,249,2,2,1,169,1,1,2,901110000,1052034,1043340,25,17389,3411495453,1497071,0,0,0,0
103,6,271,2,2,1,169,1,1,2,901110000,762603,756300,25,12605,2580153213,1132252,0,0,0,0
103,6,275,2,2,1,169,1,1,2,2101110000,11541,11446,33,0,269219627,118142,0,0,0,0
103,6,275,2,2,1,169,1,1,2,901212000,24900,24780,33,0,142332599,62460,0,0,0,0
103,6,275,2,2,1,169,1,1,2,901110000,742759,736620,25,12277,2313084754,1015054,0,0,0,0
103,6,301,2,2,1,169,1,1,2,901110000,77743,77100,25,1285,271564491,119171,0,0,0,0
103,6,573,2,2,1,169,1,1,2,2101110000,6817,6761,33,0,76908825,33750,0,0,0,0
103,6,573,2,2,1,169,1,1,2,901110000,96982,96180,25,1603,332726947,146011,0,0,0,0
103,6,379,2,2,1,169,1,1,2,901110000,19360,19200,25,320,65720015,28840,0,0,0,0
103,6,383,2,2,1,169,1,1,2,901110000,213323,211560,25,3526,721345530,316549,0,0,0,0
103,6,386,2,2,1,169,1,1,2,901110000,1167711,1158060,25,19301,3958204400,1736984,0,0,0,0
103,6,399,2,2,1,169,1,1,2,2101110000,58872,58385,33,0,1024767366,449700,0,0,0,0
103,6,399,2,2,1,169,1,1,2,901110000,1501428,1489020,25,24817,5590125351,2453122,0,0,0,0
103,6,455,2,2,1,169,1,1,2,2101110000,3025,3000,33,0,98921840,43410,0,0,0,0
103,6,474,2,2,1,169,1,1,2,901110000,52998,52560,25,876,184307726,80880,0,0,0,0
103,6,538,2,2,1,169,1,1,2,901110000,193298,191700,25,3195,658902401,289147,0,0,0,0
103,6,580,2,2,1,169,1,1,2,2101110000,3537,3508,33,0,81543864,35784,0,0,0,0
103,6,607,2,2,1,169,1,1,2,901110000,36966,36660,25,611,96091595,42168,0,0,0,0
103,6,611,2,2,1,169,1,1,2,2101110000,17848,17700,33,0,334449704,146767,0,0,0,0
103,6,628,2,2,1,169,1,1,2,2101110000,80791,80123,33,0,1566121179,687263,0,0,0,0
103,6,628,2,2,1,169,1,1,2,901110000,365359,362340,25,6039,1237769490,543172,0,0,0,0
103,6,715,2,2,1,169,1,1,2,2101110000,3537,3508,33,0,63211078,27739,0,0,0,0
