"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
112,41,87,5,5,1,573,1,1,1,4819100000,2209,2189,11,5000,4936766,2140,0,0,0,1229
112,41,607,5,5,1,386,1,1,1,803001200,359960,338538,33,0,215914306,93595,0,0,0,92483
112,41,249,5,5,1,467,1,1,2,3923210000,26,24,13,2000,798187,346,0,0,0,0
112,41,345,5,5,1,90,1,1,2,8201909000,406,396,33,72,6170958,2675,1,0,45,0
112,41,345,5,5,1,90,1,1,2,3209100000,102,100,33,0,318352,138,0,0,0,0
112,41,345,5,5,1,90,1,1,2,4415200000,51587,50619,11,1980,25943397,11246,0,0,0,0
112,41,87,5,5,1,580,1,1,1,803001100,254854,234103,33,0,139062239,60281,0,0,0,54007
112,41,87,5,5,1,90,1,1,1,803001200,3086819,2778285,33,0,1742443094,755318,0,0,0,723298
112,41,87,5,5,1,90,1,1,1,4819100000,7025,6425,11,15000,11073120,4800,0,0,0,2757
112,41,386,5,5,1,538,1,1,1,803001200,240360,226179,33,0,123373012,53480,0,0,0,43580
112,41,885,5,5,1,434,1,1,1,803001200,6101400,5533969,33,0,3096473435,1342266,0,0,0,1093459
112,41,87,5,5,1,77,1,1,1,803001100,162343,144917,33,0,103826648,45007,0,0,0,39660
112,41,215,5,5,1,580,1,1,1,803001200,3248210,3016195,33,0,1405661070,609329,0,0,0,588185
112,41,249,5,5,1,467,1,1,1,803001200,963912,899858,33,0,448043811,194219,0,0,0,162238
112,41,249,5,5,1,467,1,1,1,803001100,237007,221257,33,0,154859890,67129,0,0,0,59135
112,41,249,5,5,1,47,1,1,1,803001200,1104767,1028441,33,0,482250524,209047,0,0,0,174774
112,41,249,5,5,1,47,1,1,1,803001100,186233,173367,33,0,123308419,53452,0,0,0,47083
112,41,87,5,5,1,750,1,1,1,803001200,1284936,1141913,33,0,798708760,346226,0,0,0,331952
112,41,249,5,5,1,77,1,1,1,803001910,16850,14818,33,0,16263645,7050,0,0,0,6980
112,41,267,5,5,1,267,1,1,2,3926909090,100,69,11,30,1271102,551,0,0,0,0
112,41,196,5,5,1,77,1,1,2,3926909090,581,525,33,0,1241112,538,35,1,0,0
112,41,196,5,5,1,77,1,1,2,3506990000,664,600,33,0,1238805,537,40,1,0,0
112,41,196,5,5,1,77,1,1,2,2833309000,554,500,33,0,322966,140,33,0,0,0
112,41,196,5,5,1,77,1,1,2,8201409000,4,4,11,180,722060,313,0,1,0,0
112,41,87,5,5,1,77,1,1,1,803001200,2996788,2688938,33,0,1597477497,692478,0,0,0,582605
112,41,87,5,5,1,434,1,1,1,803001200,94000,88830,33,0,51054004,22131,0,0,0,21863
112,2,249,2,2,1,169,1,1,2,901110000,142901,141720,25,2362,600218470,260184,0,0,0,0
112,2,386,2,2,1,169,1,1,2,901110000,52817,52380,25,873,163400034,70831,0,0,0,0
112,2,399,2,2,1,169,1,1,2,901110000,17606,17460,25,291,62597732,27135,0,0,0,0
