"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
1,6,589,1,1,1,169,1,1,2,2709000000,55837509,55837509,66,379847,17258332830,8971986,0,0,0,0
1,6,580,1,1,1,169,1,1,2,2709000000,52883103,52883103,66,359749,20028037964,10411856,0,0,0,0
1,6,580,1,1,1,169,1,1,2,2711130000,5056058,5056058,66,43303,2095146024,1089191,0,0,0,0
1,6,866,1,1,1,169,1,1,2,2710009900,29177064,29177064,66,231564,12650443106,6576510,0,0,0,0
1,6,249,1,1,1,169,1,1,2,2710009900,28896840,28896840,66,229340,12409437768,6451220,0,0,0,0
1,6,105,1,1,1,169,1,1,2,2710002000,18629856,18629856,66,147856,9562245060,4971067,0,0,0,0
1,6,611,1,1,1,169,1,1,2,2710002000,15051330,15051330,66,119455,6924939937,3600027,0,0,0,0
1,6,105,1,1,1,169,1,1,2,2710006000,22194207,22194207,66,150981,9877175501,5134788,0,0,0,0
1,6,611,1,1,1,169,1,1,2,2710006000,25493916,25493916,66,173428,8921702538,4638072,0,0,0,0
1,6,77,1,1,1,169,1,1,2,2710006000,43648563,43648563,66,296929,10275289236,5341753,0,0,0,0
1,6,249,1,1,1,169,1,1,2,2710006000,168785694,168785694,66,1148202,44066794089,22908740,0,0,0,0
1,6,815,1,1,1,169,1,1,2,2709000000,164423322,164423322,66,1118526,53344887911,27732087,0,0,0,0
1,6,249,1,1,1,169,1,1,2,2709000000,1660724856,1660724856,66,11297448,584000000000,303353953,0,0,0,0
1,6,999,1,1,1,169,1,1,2,2709000000,0,0,33,0,134650600,70000,0,0,0,0
1,6,999,1,1,1,169,1,1,2,2710006000,0,0,33,0,38229229,19874,0,0,0,0
1,40,589,1,1,1,169,1,1,2,2709000000,61743234,61743234,66,420022,20344078311,10576154,0,0,0,0
1,2,149,2,2,1,169,1,1,2,901110000,137759,136620,25,2277,719361213,373970,0,0,0,0
1,2,249,2,2,1,169,1,1,2,901110000,120395,119400,25,1990,653109270,339528,0,0,0,0
1,2,386,2,2,1,169,1,1,2,901110000,17727,17580,25,293,120635396,62714,0,0,0,0
1,35,23,2,2,1,169,1,1,2,2101110000,101872,101031,33,0,1246391355,647954,0,0,0,0
1,35,23,2,2,1,169,1,1,2,901110000,3910841,3878520,25,64642,18363437234,9546490,0,0,0,0
1,35,63,2,2,1,169,1,1,2,901110000,20147,19980,25,333,111973515,58211,0,0,0,0
1,35,69,2,2,1,169,1,1,2,2101110000,5422,5377,33,0,121485618,63156,0,0,0,0
1,35,69,2,2,1,169,1,1,2,901110000,96619,95820,25,1597,512355151,266355,0,0,0,0
1,35,72,2,2,1,169,1,1,2,901110000,17606,17460,25,291,95526906,49661,0,0,0,0
1,35,87,2,2,1,169,1,1,2,2101110000,5072,5031,33,0,126517704,65772,0,0,0,0
1,35,87,2,2,1,169,1,1,2,901110000,315871,313260,25,5221,1709762542,888844,0,0,0,0
1,35,149,2,2,1,169,1,1,2,2101110000,13845,13731,33,0,187018142,97224,0,0,0,0
1,35,149,2,2,1,169,1,1,2,901110000,650073,644700,25,10745,3590939144,1866800,0,0,0,0
1,35,211,2,2,1,169,1,1,2,901110000,17666,17520,25,292,95251834,49518,0,0,0,0
1,35,190,2,2,1,169,1,1,2,2101110000,13844,13731,33,0,157087237,81664,0,0,0,0
1,35,190,2,2,1,169,1,1,2,901110000,327669,324960,25,5416,1731289325,900035,0,0,0,0
1,35,232,2,2,1,169,1,1,2,2101110000,3700,3669,33,0,110036470,57204,0,0,0,0
1,35,232,2,2,1,169,1,1,2,901110000,105875,105000,25,1750,563281931,292830,0,0,0,0
1,35,244,2,2,1,169,1,1,2,901110000,18150,18000,25,300,136622270,71025,0,0,0,0
1,35,249,2,2,1,169,1,1,2,2101110000,184176,182654,33,0,2104084900,1093838,0,0,0,0
1,35,249,2,2,1,169,1,1,2,901110000,9226613,9150360,25,152506,49149802303,25551213,0,0,0,0
1,35,245,2,2,1,169,1,1,2,901110000,79316,78660,25,1311,405827291,210975,0,0,0,0
1,35,676,2,2,1,169,1,1,2,2101110000,32530,32262,33,0,756832551,393450,0,0,0,0
1,35,271,2,2,1,169,1,1,2,2101110000,5421,5377,33,0,125105796,65038,0,0,0,0
1,35,275,2,2,1,169,1,1,2,2101110000,28714,28477,33,0,258577242,134425,0,0,0,0
1,35,275,2,2,1,169,1,1,2,901110000,328091,325380,25,5423,1677681074,872166,0,0,0,0
1,35,301,2,2,1,169,1,1,2,901110000,17606,17460,25,291,98048720,50972,0,0,0,0
1,35,573,2,2,1,169,1,1,2,901110000,187006,185460,25,3091,994542797,517027,0,0,0,0
1,35,375,2,2,1,169,1,1,2,901110000,17606,17460,25,291,91735530,47690,0,0,0,0
1,35,386,2,2,1,169,1,1,2,901110000,19421,19260,25,321,107791652,56037,0,0,0,0
1,35,399,2,2,1,169,1,1,2,2101110000,50983,50562,33,0,1105410254,574663,0,0,0,0
1,35,399,2,2,1,169,1,1,2,901110000,3217088,3190500,25,53175,17185858106,8934309,0,0,0,0
1,35,538,2,2,1,169,1,1,2,901110000,77743,77100,25,1285,432540046,224862,0,0,0,0
1,35,548,2,2,1,169,1,1,2,901110000,91839,91080,25,1518,495745038,257720,0,0,0,0
1,35,589,2,2,1,169,1,1,2,2101110000,1791,1777,33,0,33795377,17569,0,0,0,0
1,35,603,2,2,1,169,1,1,2,2101110000,32530,32262,33,0,206579027,107393,0,0,0,0
1,35,603,2,2,1,169,1,1,2,901110000,123360,122340,25,2039,646063197,335865,0,0,0,0
1,35,607,2,2,1,169,1,1,2,901110000,19421,19260,25,321,96888801,50369,0,0,0,0
1,35,628,2,2,1,169,1,1,2,2101110000,14380,14262,33,0,334549034,173920,0,0,0,0
1,35,628,2,2,1,169,1,1,2,901110000,224758,222900,25,3715,1212072765,630113,0,0,0,0
1,35,756,2,2,1,169,1,1,2,901110000,38781,38460,25,641,198977039,103441,0,0,0,0
1,35,764,2,2,1,169,1,1,2,2101110000,5422,5377,33,0,125552067,65270,0,0,0,0
1,35,764,2,2,1,169,1,1,2,901110000,718679,712740,25,11879,3802584881,1976827,0,0,0,0
1,35,218,2,2,1,169,1,1,2,901110000,52817,52380,25,873,251523474,130758,0,0,0,0
1,35,218,2,2,1,169,1,1,2,2101110000,14031,13915,33,0,141109982,73358,0,0,0,0
1,6,23,2,2,1,169,1,1,2,2101110000,166538,165162,33,0,1953055016,1015323,0,0,0,0
1,6,23,2,2,1,169,1,1,2,901110000,1420903,1409160,25,23486,6883740700,3578609,0,0,0,0
1,6,27,2,2,1,169,1,1,2,2101110000,116,115,33,0,2323685,1208,0,0,0,0
1,6,87,2,2,1,169,1,1,2,2101110000,33671,33392,33,0,447232350,232500,0,0,0,0
1,6,87,2,2,1,169,1,1,2,901110000,427009,423480,25,7058,2138668945,1111817,0,0,0,0
1,6,149,2,2,1,169,1,1,2,901110000,205519,203820,25,3397,1113008395,578613,0,0,0,0
1,6,232,2,2,1,169,1,1,2,901110000,125235,124200,25,2070,695643471,361640,0,0,0,0
1,6,232,2,2,1,169,1,1,2,2101110000,3793,3762,33,0,104777403,54470,0,0,0,0
1,6,249,2,2,1,169,1,1,2,2101110000,122908,121892,33,0,1912434777,994206,0,0,0,0
1,6,249,2,2,1,169,1,1,2,901110000,545287,540780,25,9013,2743507899,1426251,0,0,0,0
1,6,245,2,2,1,169,1,1,2,2101110000,7027,6969,33,0,21136297,10988,0,0,0,0
1,6,245,2,2,1,169,1,1,2,901110000,511588,507360,25,8456,2765898370,1437891,0,0,0,0
1,6,271,2,2,1,169,1,1,2,901110000,38781,38460,25,641,215519827,112041,0,0,0,0
1,6,275,2,2,1,169,1,1,2,2101110000,6934,6877,33,0,123238000,64067,0,0,0,0
1,6,275,2,2,1,169,1,1,2,901110000,264143,261960,25,4366,1358187901,706073,0,0,0,0
1,6,301,2,2,1,169,1,1,2,901110000,35211,34920,25,582,169669374,88205,0,0,0,0
1,6,573,2,2,1,169,1,1,2,2101110000,27225,27000,33,0,293442129,152550,0,0,0,0
1,6,386,2,2,1,169,1,1,2,2101110000,16265,16131,33,0,372212730,193500,0,0,0,0
1,6,386,2,2,1,169,1,1,2,901110000,733503,727440,25,12124,3523827361,1831911,0,0,0,0
1,6,399,2,2,1,169,1,1,2,2101110000,51029,50608,33,0,946882255,492250,0,0,0,0
1,6,399,2,2,1,169,1,1,2,901110000,963765,955800,25,15930,5695316428,2960790,0,0,0,0
1,6,538,2,2,1,169,1,1,2,901110000,60258,59760,25,996,335033776,174172,0,0,0,0
1,6,580,2,2,1,169,1,1,2,2101110000,6608,6554,33,0,119435082,62090,0,0,0,0
1,6,628,2,2,1,169,1,1,2,2101110000,16265,16131,33,0,371179768,192963,0,0,0,0
1,6,767,2,2,1,169,1,1,2,901110000,70422,69840,25,1164,382142250,198662,0,0,0,0
1,6,815,2,2,1,169,1,1,2,2101110000,10285,10200,33,0,163550466,85024,0,0,0,0
1,6,69,2,2,1,169,1,1,2,2101110000,6446,6392,33,0,78174291,40640,0,0,0,0
1,19,23,2,2,1,169,1,1,2,901110000,1690128,1676160,25,27936,7622770518,3962804,0,0,0,0
1,19,628,20,20,1,467,1,2,1,2701120010,62688180,62688180,42,62688,2935056071,1525830,0,0,0,1374422
1,19,87,2,2,1,169,1,1,2,901110000,142599,141420,25,2357,774394836,402580,0,0,0,0
1,19,628,20,20,1,301,1,2,1,2701120010,60092990,60092990,42,60092,2813549294,1462663,0,0,0,1317523
1,19,232,2,2,1,169,1,1,2,901110000,125780,124740,25,2079,657306522,341710,0,0,0,0
1,19,628,20,20,1,90,1,2,1,2701120010,170363640,170363640,42,170364,7976414931,4146651,0,0,0,3735171
1,19,271,2,2,1,169,1,1,2,901110000,42290,41940,25,699,224783788,116857,0,0,0,0
1,19,275,2,2,1,169,1,1,2,901110000,1089,1080,25,18,5818830,3025,0,0,0,0
1,19,573,2,2,1,169,1,1,2,901110000,77622,76980,25,1283,392273746,203929,0,0,0,0
1,19,399,2,2,1,169,1,1,2,901110000,179685,178200,25,2970,777838045,404370,0,0,0,0
1,19,538,2,2,1,169,1,1,2,901110000,40172,39840,25,664,217574210,113109,0,0,0,0
