"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
5,25,850,5,5,3,169,1,1,1,3923309090,2856,1512,11,50400,10908301,5232,850,0,0,1936
5,39,850,17,17,3,169,1,1,1,1704901000,14975,14198,33,0,46028779,22077,960,0,0,20707
5,7,850,76,76,3,169,1,1,1,1704901000,26189,23204,33,0,71024885,34066,2420,0,0,28956
5,7,850,5,5,3,850,1,1,2,6108220000,53,50,15,81,4328294,2076,0,0,46,0
5,7,850,5,5,3,850,1,1,2,6108210000,32,30,15,38,1993184,956,0,0,21,0
5,7,850,5,5,3,850,1,1,2,6212100000,156,148,15,128,12482416,5987,0,0,133,0
5,7,850,25,25,3,850,1,1,2,3808201000,18398,17420,33,0,52118830,24998,0,0,0,0
5,19,628,20,20,1,580,1,2,1,2701120010,64034470,64034470,42,64034,3468506271,1663616,0,0,0,1498535
5,19,249,20,20,1,580,1,2,1,2701120010,71687740,71687740,42,71687,3883052999,1862447,0,0,0,1677637
5,19,275,20,20,1,580,1,2,1,2701120010,141868910,141868910,42,141868,7453791237,3575097,0,0,0,3220340
5,19,249,20,20,1,607,1,2,1,2701120010,72312040,72312040,42,72312,3799272574,1822263,0,0,0,1641440
5,19,249,20,20,1,301,1,2,1,2701120010,148615150,148615150,42,148614,7808238062,3745102,0,0,0,3373475
5,19,628,20,20,1,77,1,2,1,2701120010,63919060,63919060,42,63919,3358305739,1610760,0,0,0,1450925
5,19,383,20,20,1,580,1,2,1,2701120010,60250000,60250000,42,60250,3165534036,1518300,0,0,0,1367639
5,19,628,20,20,1,538,1,2,1,2701120010,65372410,65372410,42,65372,3434665934,1647385,0,0,0,1483915
5,19,275,20,20,1,218,1,2,1,2701120010,144222710,144222710,42,144222,7577458267,3634412,0,0,0,3273770
5,19,105,20,20,1,301,1,2,1,2701120010,25515540,25515540,42,25515,1340586881,642992,0,0,0,579188
5,19,611,20,20,1,538,1,2,1,2701120010,27676820,27676820,42,27676,1454139964,697456,0,0,0,628247
5,19,275,20,20,1,221,1,2,1,2701120010,139669490,139669490,42,139669,7338232461,3519671,0,0,0,3170414
5,19,628,20,20,1,434,1,2,1,2701120010,60927670,60927670,42,60927,3201138215,1535377,0,0,0,1383021
5,2,301,2,2,1,169,1,1,2,901110000,35272,34980,25,583,170646532,81848,0,0,0,0
5,2,386,2,2,1,169,1,1,2,901110000,35211,34920,25,582,179509527,86099,0,0,0,0
5,35,23,2,2,1,169,1,1,2,2101110000,110096,109061,33,0,1615696244,774944,0,0,0,0
5,35,23,2,2,1,169,1,1,2,901110000,3693586,3663060,25,61051,16548879452,7937417,0,0,0,0
5,35,69,2,2,1,169,1,1,2,2101110000,5050,5008,33,0,122489050,58750,0,0,0,0
5,35,69,2,2,1,169,1,1,2,901110000,79678,79020,25,1317,396218197,190040,0,0,0,0
5,35,72,2,2,1,169,1,1,2,901110000,19421,19260,25,321,93066659,44638,0,0,0,0
5,35,97,2,2,1,169,1,1,2,2101110000,1094,1085,33,0,17700971,8490,0,0,0,0
5,35,87,2,2,1,169,1,1,2,901110000,361851,358860,25,5981,1678381449,805010,0,0,0,0
5,35,149,2,2,1,169,1,1,2,2101110000,29226,28985,33,0,389740350,186933,0,0,0,0
5,35,149,2,2,1,169,1,1,2,901110000,1917487,1901640,25,31694,9308930119,4464886,0,0,0,0
5,35,149,2,2,1,169,1,1,2,901120000,2118,2100,33,0,10743593,5153,0,0,0,0
5,35,211,2,2,1,169,1,1,2,901110000,70543,69960,25,1166,351892798,168780,0,0,0,0
5,35,190,2,2,1,169,1,1,2,901110000,326337,323640,25,5394,1594275776,764670,0,0,0,0
5,35,232,2,2,1,169,1,1,2,901110000,146168,144960,25,2416,729113203,349708,0,0,0,0
5,35,249,2,2,1,169,1,1,2,2101110000,38557,38238,33,0,765841154,367324,0,0,0,0
5,35,249,2,2,1,169,1,1,2,901110000,9930773,9848700,25,164145,47905296492,22977043,0,0,0,0
5,35,247,2,2,1,169,1,1,2,901110000,17666,17520,25,292,84987594,40763,0,0,0,0
5,35,245,2,2,1,169,1,1,2,901110000,199348,197700,25,3295,954714057,457914,0,0,0,0
5,35,676,2,2,1,169,1,1,2,2101110000,22990,22800,33,0,579941347,278160,0,0,0,0
5,35,271,2,2,1,169,1,1,2,901110000,293486,291060,25,4851,1442551978,691898,0,0,0,0
5,35,275,2,2,1,169,1,1,2,2101110000,14613,14492,33,0,183806547,88160,0,0,0,0
5,35,275,2,2,1,169,1,1,2,901110000,278300,276000,25,4600,1359486680,652057,0,0,0,0
5,35,573,2,2,1,169,1,1,2,901110000,1418181,1406460,25,23441,6972614635,3344308,0,0,0,0
5,35,351,2,2,1,169,1,1,2,901110000,35393,35100,25,585,165815773,79531,0,0,0,0
5,35,383,2,2,1,169,1,1,2,901110000,91597,90840,25,1514,438450336,210296,0,0,0,0
5,35,386,2,2,1,169,1,1,2,901110000,274126,271860,25,4531,1326832663,636395,0,0,0,0
5,35,399,2,2,1,169,1,1,2,2101110000,94217,93438,33,0,2009766974,963954,0,0,0,0
5,35,399,2,2,1,169,1,1,2,901110000,4706114,4667220,25,77787,23545514450,11293246,0,0,0,0
5,35,493,2,2,1,169,1,1,2,901212000,30008,29760,33,0,80217297,38475,0,0,0,0
5,35,538,2,2,1,169,1,1,2,901110000,98978,98160,25,1636,501792291,240677,0,0,0,0
5,35,548,2,2,1,169,1,1,2,901110000,38720,38400,25,640,190718057,91475,0,0,0,0
5,35,603,2,2,1,169,1,1,2,2101110000,25782,25569,33,0,374572557,179658,0,0,0,0
5,35,603,2,2,1,169,1,1,2,901110000,289372,286980,25,4783,1256524991,602673,0,0,0,0
5,35,628,2,2,1,169,1,1,2,2101110000,14287,14169,33,0,149246913,71584,0,0,0,0
5,35,628,2,2,1,169,1,1,2,901110000,231171,229260,25,3821,1085294681,520545,0,0,0,0
5,35,644,2,2,1,169,1,2,2,2101110000,172425,171000,33,0,2085,1,0,0,0,0
5,35,670,2,2,1,169,1,1,2,901110000,20026,19860,25,331,92107596,44178,0,0,0,0
5,35,741,2,2,1,169,1,1,2,901110000,37087,36780,25,613,174180472,83543,0,0,0,0
