"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
11,2,850,8,8,1,386,1,1,1,3926909090,1060,703,11,14250,9984472,4673,0,0,0,3739
11,2,249,5,8,1,580,1,1,1,6203420000,25160,24428,15,381,230063772,107676,1505,194,0,56753
11,2,196,25,8,1,47,1,1,2,4901910000,1698,1653,11,9987,7905531,3700,0,0,0,0
11,2,351,8,8,4,249,1,1,1,4104390000,864,807,82,505,18449800,8635,1517,22,0,5872
11,2,105,8,8,1,23,1,1,1,2928001000,17580,16150,33,0,66577391,31160,1140,0,0,22594
11,35,317,76,76,1,434,1,1,1,3401199000,417,371,33,0,1465728,686,0,0,36,621
11,35,317,76,76,1,434,1,1,1,3303000000,261,232,61,195,1980656,927,0,0,48,927
11,35,317,76,76,1,434,1,1,1,3304910000,1043,928,11,1392,1937923,907,0,0,47,782
11,35,317,76,76,1,434,1,1,1,3305100000,1052,936,33,0,3042561,1424,0,0,74,1239
11,35,317,76,76,1,434,1,1,1,3401200000,69,61,33,0,497835,233,0,0,12,200
11,35,317,76,76,1,434,1,1,1,3306900000,410,365,33,0,1414449,662,0,0,34,659
11,35,399,25,76,1,434,1,1,2,2009801300,198,178,61,188,288445,135,16,0,4,0
11,35,399,25,76,1,434,1,1,2,2009801900,3168,2851,61,2280,4615121,2160,253,0,63,0
11,35,399,25,76,1,434,1,1,2,2009801400,3198,2878,61,2940,3557489,1665,255,0,49,0
11,35,399,25,76,1,434,1,1,2,2009801200,5280,4752,61,4860,5672753,2655,422,0,77,0
11,35,399,25,76,1,434,1,1,2,2009190000,981,883,61,989,1185830,555,78,0,16,0
11,35,399,25,76,1,434,1,1,2,2202900000,2700,2430,61,1422,2628055,1230,216,0,36,0
