"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
9,2,249,8,8,1,23,1,1,2,2523210000,908182,901425,42,901,199554968,90143,0,0,0,0
9,35,23,19,19,1,47,1,1,1,303210000,20038,17995,33,0,87897341,39705,3994,0,0,29382
9,35,23,19,19,1,47,1,1,1,304200000,2962,2660,33,0,25203658,11385,590,0,0,9449
9,7,249,54,54,6,850,1,1,2,2701120090,841590,841590,42,841,34280074,15485,8559,0,783,0
9,10,391,17,17,1,23,1,1,1,1704909000,8261,7854,33,0,18595584,8400,676,23,0,8176
9,10,391,17,17,1,23,1,1,1,1704109000,1818,1728,33,0,5755776,2600,149,7,0,2256
9,10,391,17,17,1,23,1,1,1,1704901000,1290,1226,33,0,3542016,1600,105,4,0,1436
9,10,580,17,17,1,43,1,1,1,1704901000,9234,8765,33,0,23687232,10700,1040,29,0,9874
9,7,850,5,5,3,850,1,1,2,3924900000,2663,2300,11,50000,4141945,1871,0,0,0,0
9,5,589,76,76,4,169,1,1,1,3923290000,1308,1234,13,233,7887627,3563,0,0,0,2705
9,2,249,8,8,4,249,1,1,2,6403990000,191,172,19,100,22137600,10000,0,0,0,0
9,2,249,8,8,1,580,1,1,2,9506999000,9498,8563,33,0,32236773,14562,2732,192,0,0
9,6,63,5,5,1,434,1,1,1,3919900000,15630,14030,82,49261,77023352,34793,1475,100,0,27746
9,2,399,2,2,1,169,1,1,2,901110000,111018,110100,25,1835,515657758,232933,0,0,0,0
9,2,911,8,8,3,169,1,1,2,3203001900,320,300,33,0,996192,450,0,0,0,0
9,35,23,2,2,1,169,1,1,2,2101110000,65317,64777,33,0,1092162924,493352,0,0,0,0
9,35,23,2,2,1,169,1,1,2,901110000,4380986,4344780,25,72413,18258277816,8247632,0,0,0,0
9,35,69,2,2,1,169,1,1,2,2101110000,5050,5008,33,0,124524000,56250,0,0,0,0
9,35,69,2,2,1,169,1,1,2,901110000,17665,17520,25,292,67803041,30628,0,0,0,0
9,35,72,2,2,1,169,1,1,2,901110000,35332,35040,25,584,145884570,65899,0,0,0,0
9,35,87,2,2,1,169,1,1,2,901110000,135944,134820,25,2247,557918436,252023,0,0,0,0
9,35,149,2,2,1,169,1,1,2,901110000,1856987,1841640,25,30694,8466569395,3824520,0,0,0,0
9,35,211,2,2,1,169,1,1,2,2101110000,6073,6023,33,0,118024401,53314,0,0,0,0
9,35,211,2,2,1,169,1,1,2,901211000,1210,1200,33,0,9297792,4200,0,0,0,0
9,35,211,2,2,1,169,1,1,2,901110000,123541,122520,25,2042,509673965,230230,0,0,0,0
9,35,190,2,2,1,169,1,1,2,2101110000,13844,13730,33,0,176226365,79605,0,0,0,0
9,35,190,2,2,1,169,1,1,2,901110000,1044957,1036320,25,17272,4269561583,1928647,0,0,0,0
9,35,232,2,2,1,169,1,1,2,901110000,477648,473700,25,7895,1934905935,874036,0,0,0,0
9,35,239,2,2,1,169,1,1,2,2101110000,22688,22500,33,0,472659898,213510,0,0,0,0
