"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
8,35,589,25,25,1,434,1,1,1,5903900000,2113,2056,82,5343,31165790,14248,0,0,0,13632
8,2,211,8,8,4,169,1,1,1,3004501000,1428,1333,33,0,49701648,22722,0,0,0,9327
8,2,23,8,8,4,169,1,1,1,6406100000,467,408,19,500,18811468,8600,0,0,0,7188
8,2,580,8,8,1,580,1,1,2,4418200000,13618,9706,11,484,75217436,34387,0,0,0,0
8,2,647,5,8,1,827,1,1,1,4818400000,12621,12571,11,983940,79143783,36182,1950,0,0,32966
8,2,47,8,8,1,705,1,1,1,2523290000,698700,698700,42,699,74887142,34236,0,0,0,27091
8,6,249,66,66,1,105,1,1,2,7013290000,16708,11566,11,5747,54012974,24693,0,0,0,0
8,6,399,13,13,1,169,1,1,2,306139020,27111,15492,33,0,554594887,253543,0,0,0,0
8,6,249,13,13,1,169,1,1,2,306139020,11267,6576,33,0,160772430,73500,0,0,0,0
8,11,589,5,5,4,169,1,1,2,6108220000,21,19,15,32,2172068,993,0,0,0,0
8,11,589,5,5,4,169,1,1,2,6108210000,6,5,15,10,603717,276,0,0,0,0
8,11,589,5,5,4,169,1,1,2,6212100000,37,33,15,25,3731670,1706,0,0,0,0
8,11,589,5,5,4,169,1,1,2,6108920000,2,2,15,1,234050,107,0,0,0,0
8,11,917,5,5,3,169,1,1,2,8451500000,95,88,11,1,12185894,5571,0,0,0,0
8,2,647,8,8,1,77,1,1,1,2523100000,15783,15783,42,15783,1104749394,505056,0,0,0,460409
8,6,589,13,13,1,23,1,1,2,3808101900,1952,1492,11,290,117527927,53730,0,0,0,0
8,2,196,8,8,1,580,1,1,2,7308400000,9573,9573,33,0,14653259,6699,168,19,0,0
8,10,647,17,17,1,47,1,1,1,1704901000,21127,20088,33,0,48166108,22020,1000,0,0,19942
8,10,317,17,17,1,628,1,1,1,1704901000,18364,17335,33,0,44539432,20362,1230,54,0,18709
8,47,341,25,25,4,249,1,1,1,8537200000,5842,3300,11,13,264891718,121100,0,0,0,62972
8,2,386,2,2,1,169,1,1,2,901110000,35272,34980,25,583,151130459,69092,0,0,0,0
8,2,399,2,2,1,169,1,1,2,901110000,107146,106260,25,1771,632487489,289153,0,0,0,0
8,35,23,2,2,1,169,1,1,2,2101110000,49610,49200,33,0,816877061,373450,0,0,0,0
8,35,23,2,2,1,169,1,1,2,901110000,7921326,7855860,25,130931,34940816579,15973821,0,0,0,0
8,35,69,2,2,1,169,1,1,2,2101110000,5445,5400,33,0,132883335,60750,0,0,0,0
8,35,69,2,2,1,169,1,1,2,901110000,97284,96480,25,1608,465754449,212928,0,0,0,0
