"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
6,7,850,25,25,3,850,1,1,1,7306300099,17006,17006,33,0,21674498,10223,1139,26,0,5750
6,7,850,25,25,3,850,1,1,1,7306600000,13002,13002,33,0,12979681,6122,870,15,0,2702
6,5,580,76,76,4,580,1,1,1,3401110000,1729,1674,33,0,5533644,2610,850,0,330,2584
6,6,249,5,5,1,221,1,2,1,4811909000,196754,193828,33,0,711902202,335776,0,0,0,185110
6,7,850,76,76,3,169,1,1,1,1704901000,20700,18664,33,0,56650942,26720,1889,0,0,22712
6,7,850,76,76,3,169,1,1,1,1806320000,6144,5540,33,0,16206579,7644,561,0,0,6497
6,11,249,5,5,4,169,1,1,2,3212901000,58,54,33,0,963712673,454545,0,0,0,0
6,11,249,5,5,4,169,1,1,1,6203420000,4211,3790,15,581,118521743,55902,0,0,0,32054
6,19,232,20,20,1,434,1,2,1,2701120010,154368000,154368000,42,154368,8538901988,4027461,0,0,0,3627816
6,19,87,20,20,1,240,1,2,1,2701120010,36800240,36800240,42,36800,2035613380,960118,0,0,0,864846
6,19,628,20,20,1,580,1,2,1,2701120010,139943370,139943370,42,139943,7708363554,3635729,0,0,0,3274955
6,19,386,20,20,1,240,1,2,1,2701120010,62326230,62326230,42,62326,3447589355,1626091,0,0,0,1464734
6,19,105,20,20,1,580,1,2,1,2701120010,69328130,69328130,42,69328,3818733595,1801145,0,0,0,1622417
6,19,628,20,20,1,221,1,2,1,2701120010,138620000,138620000,42,138620,7635469989,3601348,0,0,0,3243986
6,19,249,20,20,1,301,1,2,1,2701120010,267269100,267269100,42,267268,14749331514,6956674,0,0,0,6266363
6,19,249,20,20,1,607,1,2,1,2701120010,143981190,143981190,42,143980,7947497528,3748519,0,0,0,3376554
6,19,211,20,20,1,580,1,2,1,2701120010,44181150,44181150,42,44181,2433586250,1147826,0,0,0,1033927
6,19,628,20,20,1,467,1,2,1,2701120010,62378860,62378860,42,62378,3435953863,1620603,0,0,0,1459790
6,19,628,20,20,1,538,1,2,1,2701120010,71148260,71148260,42,71148,3918990073,1848432,0,0,0,1665011
6,19,211,20,20,1,215,1,2,1,2701120010,44155880,44155880,42,44155,2432195419,1147170,0,0,0,1033336
6,2,249,2,2,1,169,1,1,2,901110000,70846,70260,25,1171,335141632,158073,0,0,0,0
6,35,23,2,2,1,169,1,1,2,2101110000,119534,118546,33,0,2132157441,1005654,0,0,0,0
6,35,23,2,2,1,169,1,1,2,901110000,7045407,6987180,25,116453,32682185211,15414889,0,0,0,0
6,35,63,2,2,1,169,1,1,2,901110000,80586,79920,25,1332,381039073,179721,0,0,0,0
6,35,69,2,2,1,169,1,1,2,2101110000,12915,12808,33,0,213034682,100480,0,0,0,0
6,35,69,2,2,1,169,1,1,2,901110000,95831,95040,25,1584,447012402,210838,0,0,0,0
6,35,72,2,2,1,169,1,1,2,901110000,112772,111840,25,1864,545144471,257123,0,0,0,0
6,35,97,2,2,1,169,1,1,2,2101110000,3909,3877,33,0,63653864,30023,0,0,0,0
