"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
208,2,232,2,2,1,169,1,1,2,901110000,42350,42000,25,700,150688003,55554,0,0,0,0
208,2,249,2,2,1,169,1,1,2,901110000,221430,219600,25,3660,844635632,311391,0,0,0,0
208,2,271,2,2,1,169,1,1,2,901110000,38841,38520,25,642,117525467,43328,0,0,0,0
208,2,399,2,2,1,169,1,1,2,901110000,165226,163860,25,2731,858178945,316384,0,0,0,0
208,2,628,2,2,1,169,1,1,2,901110000,301774,299280,25,4988,1144885967,422084,0,0,0,0
208,35,23,2,2,1,169,1,1,2,2101110000,78557,77908,33,0,1508632278,556186,0,0,0,0
208,35,23,2,2,1,169,1,1,2,901110000,6340339,6287940,25,104799,21812816707,8041710,0,0,0,0
208,35,69,2,2,1,169,1,1,2,901110000,77622,76980,25,1283,245803125,90620,0,0,0,0
208,35,72,2,2,1,169,1,1,2,901110000,63162,62640,25,1044,213457040,78695,0,0,0,0
208,35,87,2,2,1,169,1,1,2,901110000,425678,422160,25,7036,1455592835,536632,0,0,0,0
208,35,111,2,2,1,169,1,1,2,901110000,20147,19980,25,333,64990542,23960,0,0,0,0
208,35,149,2,2,1,169,1,1,2,901110000,2072004,2054880,25,34248,7257957069,2675784,0,0,0,0
208,35,211,2,2,1,169,1,1,2,901110000,88209,87480,25,1458,244121400,90000,0,0,0,0
208,35,190,2,2,1,169,1,1,2,901110000,478192,474240,25,7904,1723611007,635442,0,0,0,0
208,35,232,2,2,1,169,1,1,2,901110000,231292,229380,25,3823,810670208,298869,0,0,0,0
208,35,239,2,2,1,169,1,1,2,2101110000,53147,52708,33,0,887657960,327252,0,0,0,0
208,35,249,2,2,1,169,1,1,2,2101110000,63735,63208,33,0,713021648,262869,0,0,0,0
208,35,249,2,2,1,169,1,1,2,901110000,12633731,12529320,25,208822,45489874622,16770708,0,0,0,0
208,35,249,2,2,1,169,1,1,2,901120000,387503,384300,33,0,1180359519,435162,0,0,0,0
208,35,245,2,2,1,169,1,1,2,901110000,19421,19260,25,321,70363925,25941,0,0,0,0
208,35,676,2,2,1,169,1,1,2,2101110000,62920,62400,33,0,1666535424,614400,0,0,0,0
208,35,271,2,2,1,169,1,1,2,2101110000,2513,2492,33,0,122624892,45208,0,0,0,0
208,35,271,2,2,1,169,1,1,2,901211000,4220,4185,33,0,92820381,34220,0,0,0,0
208,35,271,2,2,1,169,1,1,2,901212000,6813,6757,33,0,106011074,39083,0,0,0,0
208,35,271,2,2,1,169,1,1,2,901110000,228810,226920,25,3782,765339576,282157,0,0,0,0
208,35,275,2,2,1,169,1,1,2,2101110000,30832,30577,33,0,411151974,151579,0,0,0,0
208,35,275,2,2,1,169,1,1,2,901110000,220825,219000,25,3650,660817643,243623,0,0,0,0
208,35,301,2,2,1,169,1,1,2,901110000,79497,78840,25,1314,267448556,98600,0,0,0,0
208,35,573,2,2,1,169,1,1,2,901110000,355014,352080,25,5868,1188141566,438031,0,0,0,0
208,35,351,2,2,1,169,1,1,2,901110000,52877,52440,25,874,186866794,68892,0,0,0,0
208,35,379,2,2,1,169,1,1,2,901110000,19360,19200,25,320,57414641,21167,0,0,0,0
208,35,383,2,2,1,169,1,1,2,2101110000,11495,11400,33,0,299943827,110580,0,0,0,0
208,35,383,2,2,1,169,1,1,2,901110000,223729,221880,25,3698,749729369,276402,0,0,0,0
208,35,386,2,2,1,169,1,1,2,901110000,97466,96660,25,1611,354797905,130803,0,0,0,0
208,35,399,2,2,1,169,1,1,2,2101110000,105083,104215,33,0,2547813678,939300,0,0,0,0
208,35,399,2,2,1,169,1,1,2,901110000,4824331,4784460,25,79741,17850745372,6581017,0,0,0,0
208,35,403,2,2,1,169,1,1,2,901110000,234075,232140,25,3869,819141220,301992,0,0,0,0
208,35,431,2,2,1,169,1,1,2,901110000,19421,19260,25,321,63561075,23433,0,0,0,0
208,35,538,2,2,1,169,1,1,2,901110000,510197,505980,25,8433,1664652977,613706,0,0,0,0
208,35,548,2,2,1,169,1,1,2,901110000,76412,75780,25,1263,254794930,93935,0,0,0,0
208,35,589,2,2,1,169,1,1,2,2101110000,65852,65308,33,0,497288854,183335,0,0,0,0
208,35,599,2,2,1,169,1,1,2,901110000,17606,17460,25,291,56183184,20713,0,0,0,0
208,35,603,2,2,1,169,1,1,2,2101110000,11495,11400,33,0,248304013,91542,0,0,0,0
208,35,603,2,2,1,169,1,1,2,901110000,38539,38220,25,637,107370017,39584,0,0,0,0
208,35,607,2,2,1,169,1,1,2,901110000,58201,57720,25,962,203952580,75191,0,0,0,0
208,35,628,2,2,1,169,1,1,2,901110000,299959,297480,25,4958,1116269514,411534,0,0,0,0
