"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
211,7,196,2,2,4,169,1,1,2,2101110000,6050,6000,33,0,65832479,24144,0,0,0,0
211,7,850,2,2,3,169,1,1,2,2101110000,28249,28015,33,0,275000021,100856,0,0,0,0
211,2,23,2,2,1,169,1,1,2,901110000,105875,105000,25,1750,339327384,124448,0,0,0,0
211,2,232,2,2,1,169,1,1,2,901110000,42350,42000,25,700,155272380,56946,0,0,0,0
211,2,249,2,2,1,169,1,1,2,901110000,153368,152100,25,2535,549910062,201679,0,0,0,0
211,2,271,2,2,1,169,1,1,2,901110000,232986,231060,25,3851,845362760,310036,0,0,0,0
211,2,301,2,2,1,169,1,1,2,901110000,19421,19260,25,321,65183534,23906,0,0,0,0
211,2,573,2,2,1,169,1,1,2,901110000,21175,21000,25,350,80155624,29397,0,0,0,0
211,2,386,2,2,1,169,1,1,2,901110000,35332,35040,25,584,255556209,93725,0,0,0,0
211,2,399,2,2,1,169,1,1,2,901110000,35756,35460,25,591,212524060,77943,0,0,0,0
211,2,628,2,2,1,169,1,1,2,901110000,155425,154140,25,2569,629915720,231021,0,0,0,0
211,35,23,2,2,1,169,1,1,2,2101110000,97544,96738,33,0,1963767799,720210,0,0,0,0
211,35,23,2,2,1,169,1,1,2,901110000,9698090,9617940,25,160299,34199839255,12542759,0,0,0,0
211,35,69,2,2,1,169,1,1,2,2101110000,5050,5008,33,0,130879680,48000,0,0,0,0
211,35,69,2,2,1,169,1,1,2,901110000,59047,58560,25,976,218721759,80216,0,0,0,0
211,35,72,2,2,1,169,1,1,2,901110000,63525,63000,25,1050,203583342,74664,0,0,0,0
211,35,87,2,2,1,169,1,1,2,901110000,1678210,1664340,25,27739,5810553360,2131015,0,0,0,0
211,35,111,2,2,1,169,1,1,2,901110000,20086,19920,25,332,72161057,26465,0,0,0,0
211,35,149,2,2,1,169,1,1,2,901110000,2459144,2438820,25,40647,8878683898,3256249,0,0,0,0
211,35,190,2,2,1,169,1,1,2,2101110000,5050,5008,33,0,125426360,46000,0,0,0,0
211,35,190,2,2,1,169,1,1,2,901110000,808521,801840,25,13364,2738891797,1004486,0,0,0,0
211,35,232,2,2,1,169,1,1,2,901110000,190212,188640,25,3144,623213590,228563,0,0,0,0
211,35,239,2,2,1,169,1,1,2,2101110000,75509,74885,33,0,1058903864,388352,0,0,0,0
211,35,239,2,2,1,169,1,1,2,901110000,70482,69900,25,1165,234492760,86000,0,0,0,0
211,35,249,2,2,1,169,1,1,2,2101110000,100012,99185,33,0,1017556792,373188,0,0,0,0
211,35,249,2,2,1,169,1,1,2,901110000,20513371,20343840,25,339064,74073781623,27166490,0,0,0,0
211,35,249,2,2,1,169,1,1,2,901120000,176539,175080,33,0,718720309,263590,0,0,0,0
211,35,245,2,2,1,169,1,1,2,901110000,137759,136620,25,2277,471035968,172752,0,0,0,0
211,35,271,2,2,1,169,1,1,2,901110000,571181,566460,25,9441,1958698938,718351,0,0,0,0
211,35,275,2,2,1,169,1,1,2,2101110000,11100,11008,33,0,116169349,42605,0,0,0,0
211,35,275,2,2,1,169,1,1,2,901110000,1069639,1060800,25,17680,3513492276,1288570,0,0,0,0
211,35,301,2,2,1,169,1,1,2,901110000,57173,56700,25,945,193148414,70837,0,0,0,0
211,35,573,2,2,1,169,1,1,2,901212000,152,151,33,0,7034783,2580,0,0,0,0
211,35,573,2,2,1,169,1,1,2,901110000,1600649,1587420,25,26457,7036754175,2580723,0,0,0,0
211,35,351,2,2,1,169,1,1,2,901110000,54390,53940,25,899,200412237,73501,0,0,0,0
211,35,375,2,2,1,169,1,1,2,901110000,21175,21000,25,350,77709810,28500,0,0,0,0
211,35,379,2,2,1,169,1,1,2,901110000,19421,19260,25,321,66653204,24445,0,0,0,0
211,35,383,2,2,1,169,1,1,2,901110000,93533,92760,25,1546,291938033,107068,0,0,0,0
211,35,386,2,2,1,169,1,1,2,901110000,247869,245820,25,4097,993922103,364520,0,0,0,0
211,35,399,2,2,1,169,1,1,2,2101110000,63083,62562,33,0,1726572919,633219,0,0,0,0
211,35,399,2,2,1,169,1,1,2,901110000,4365801,4329720,25,72162,16938360932,6212128,0,0,0,0
211,35,474,2,2,1,169,1,1,2,901110000,38781,38460,25,641,157944507,57926,0,0,0,0
211,35,493,2,2,1,169,1,1,2,901110000,17666,17520,25,292,58473224,21445,0,0,0,0
211,35,538,2,2,1,169,1,1,2,901110000,593868,588960,25,9816,1904370237,698426,0,0,0,0
211,35,548,2,2,1,169,1,1,2,901110000,54692,54240,25,904,191207033,70125,0,0,0,0
211,35,589,2,2,1,169,1,1,2,2101110000,71297,70708,33,0,687538226,252154,0,0,0,0
211,35,603,2,2,1,169,1,1,2,901110000,427554,424020,25,7067,1405505977,515468,0,0,0,0
211,35,607,2,2,1,169,1,1,2,901110000,38841,38520,25,642,142304385,52190,0,0,0,0
211,35,618,2,2,1,169,1,1,2,2101110000,2676,2654,33,0,102364270,37542,0,0,0,0
211,35,628,2,2,1,169,1,1,2,901110000,344245,341400,25,5690,1305906540,478940,0,0,0,0
211,35,644,2,2,1,169,1,2,2,2101110000,57475,57000,33,0,2727,1,0,0,0,0
211,35,670,2,2,1,169,1,1,2,901110000,77743,77100,25,1285,253554840,92991,0,0,0,0
211,35,741,2,2,1,169,1,1,2,901110000,19421,19260,25,321,81461694,29876,0,0,0,0
211,35,764,2,2,1,169,1,1,2,901110000,491563,487500,25,8125,1634520877,599459,0,0,0,0
211,35,767,2,2,1,169,1,1,2,901110000,250652,248580,25,4143,869559141,318910,0,0,0,0
211,6,23,2,2,1,169,1,1,2,2101110000,24851,24646,33,0,346002247,126896,0,0,0,0
211,6,23,2,2,1,169,1,1,2,901110000,1813972,1798980,25,29983,6446145986,2364118,0,0,0,0
211,6,47,2,2,1,169,1,1,2,2101110000,7749,7685,33,0,145126479,53225,0,0,0,0
211,6,63,2,2,1,169,1,1,2,901110000,20086,19920,25,332,74841364,27448,0,0,0,0
211,6,69,2,2,1,169,1,1,2,2101110000,13613,13500,33,0,189571037,69525,0,0,0,0
211,6,87,2,2,1,169,1,1,2,2101110000,5096,5054,33,0,156368498,57348,0,0,0,0
211,6,87,2,2,1,169,1,1,2,901110000,5312142,5268240,25,87804,20066377105,7359325,0,0,0,0
211,6,149,2,2,1,169,1,1,2,2101110000,7655,7592,33,0,261208575,95798,0,0,0,0
211,6,149,2,2,1,169,1,1,2,901110000,562590,557940,25,9299,2161559715,792750,0,0,0,0
211,6,232,2,2,1,169,1,1,2,2101110000,24619,24415,33,0,484513849,177695,0,0,0,0
211,6,232,2,2,1,169,1,1,2,901110000,211750,210000,25,3500,900983897,330435,0,0,0,0
211,6,235,2,2,1,169,1,1,2,2101110000,2536,2515,33,0,61595249,22590,0,0,0,0
211,6,249,2,2,1,169,1,1,2,2101110000,255915,253800,33,0,4038788779,1481222,0,0,0,0
211,6,249,2,2,1,169,1,1,2,901212000,6508,6454,33,0,61224424,22454,0,0,0,0
211,6,249,2,2,1,169,1,1,2,901110000,946038,938220,25,15637,3885861326,1425136,0,0,0,0
211,6,249,2,2,1,169,1,1,2,901120000,271645,269400,33,0,773817928,283797,0,0,0,0
211,6,247,2,2,1,169,1,1,2,901110000,19360,19200,25,320,70456894,25840,0,0,0,0
211,6,245,2,2,1,169,1,1,2,2101110000,5445,5400,33,0,138405262,50760,0,0,0,0
211,6,245,2,2,1,169,1,1,2,901110000,1909199,1893420,25,31557,7038032979,2581192,0,0,0,0
211,6,245,2,2,1,169,1,1,2,901120000,77682,77040,33,0,269066809,98680,0,0,0,0
211,6,676,2,2,1,169,1,1,2,2101110000,131052,129969,33,0,3366388969,1234620,0,0,0,0
211,6,676,2,2,1,169,1,1,2,901110000,19421,19260,25,321,76414647,28025,0,0,0,0
211,6,271,2,2,1,169,1,1,2,2101110000,6260,6208,33,0,104158412,38200,0,0,0,0
211,6,271,2,2,1,169,1,1,2,901110000,126868,125820,25,2097,425525286,156061,0,0,0,0
211,6,275,2,2,1,169,1,1,2,2101110000,6189,6138,33,0,131782204,48331,0,0,0,0
211,6,275,2,2,1,169,1,1,2,901110000,818747,811980,25,13533,2748904092,1008158,0,0,0,0
211,6,573,2,2,1,169,1,1,2,901110000,164076,162720,25,2712,555600602,203766,0,0,0,0
211,6,375,2,2,1,169,1,1,2,901110000,19481,19320,25,322,69355324,25436,0,0,0,0
211,6,386,2,2,1,169,1,1,2,2101110000,6399,6346,33,0,100690100,36928,0,0,0,0
211,6,386,2,2,1,169,1,1,2,901110000,1501792,1489380,25,24823,5566389137,2041468,0,0,0,0
211,6,399,2,2,1,169,1,1,2,2101110000,120208,119215,33,0,1703546275,624774,0,0,0,0
211,6,399,2,2,1,169,1,1,2,901110000,1291131,1280460,25,21341,5816862851,2133329,0,0,0,0
211,6,455,2,2,1,169,1,1,2,2101110000,9866,9785,33,0,120916464,44346,0,0,0,0
211,6,474,2,2,1,169,1,1,2,901110000,60137,59640,25,994,221846511,81362,0,0,0,0
211,6,493,2,2,1,169,1,1,2,901110000,38781,38460,25,641,124968281,45832,0,0,0,0
211,6,538,2,2,1,169,1,1,2,901110000,206184,204480,25,3408,682660231,250365,0,0,0,0
211,6,548,2,2,1,169,1,1,2,901110000,19421,19260,25,321,98503319,36126,0,0,0,0
211,6,607,2,2,1,169,1,1,2,901110000,180956,179460,25,2991,661318663,242538,0,0,0,0
211,6,611,2,2,1,169,1,1,2,2101110000,3630,3600,33,0,48316415,17720,0,0,0,0
211,6,628,2,2,1,169,1,1,2,2101110000,85235,84531,33,0,1513956152,555242,0,0,0,0
211,6,628,2,2,1,169,1,1,2,901110000,1228150,1218000,25,20300,4838248217,1774423,0,0,0,0
211,6,764,2,2,1,169,1,1,2,2101110000,32228,31962,33,0,764533651,280392,0,0,0,0
211,6,764,2,2,1,169,1,1,2,901110000,518666,514380,25,8573,2159231147,791896,0,0,0,0
211,6,767,2,2,1,169,1,1,2,2101110000,2281,2262,33,0,121739916,44648,0,0,0,0
211,6,767,2,2,1,169,1,1,2,901110000,38175,37860,25,631,130639734,47912,0,0,0,0
211,6,770,2,2,1,169,1,1,2,2101110000,3234,3208,33,0,73524387,26965,0,0,0,0
211,6,850,2,2,1,169,1,1,2,2101110000,29296,29054,33,0,422575040,154979,0,0,0,0
211,6,850,2,2,1,169,1,1,2,901212000,13117,13008,33,0,76755479,28150,0,0,0,0
211,47,249,2,2,4,169,1,1,2,2101110000,4002,3969,33,0,105074570,38536,0,0,0,0
211,47,850,2,2,4,169,1,1,2,2101110000,23,23,33,0,948878,348,0,0,0,0
211,37,239,2,2,3,169,1,1,2,2101110000,6958,6900,33,0,208085058,76315,0,0,0,0
211,19,87,2,2,1,169,1,1,2,901110000,38781,38460,25,641,143005137,52447,0,0,0,0
211,19,149,2,2,1,169,1,1,2,901110000,19421,19260,25,321,63645698,23342,0,0,0,0
211,19,190,2,2,1,169,1,1,2,901110000,69757,69180,25,1153,294124814,107870,0,0,0,0
211,19,232,2,2,1,169,1,1,2,901110000,62497,61980,25,1033,232006046,85088,0,0,0,0
211,19,249,2,2,1,169,1,1,2,901110000,384417,381240,25,6354,1243097927,455905,0,0,0,0
211,19,573,2,2,1,169,1,1,2,901110000,105875,105000,25,1750,404622711,148395,0,0,0,0
