"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
207,2,232,2,2,1,169,1,1,2,901110000,42350,42000,25,700,139258323,55554,0,0,0,0
207,2,249,2,2,1,169,1,1,2,901110000,973385,965340,25,16089,3440117246,1372358,0,0,0,0
207,2,399,2,2,1,169,1,1,2,901110000,396941,393660,25,6561,1558924155,621898,0,0,0,0
207,2,628,2,2,1,169,1,1,2,901110000,20086,19920,25,332,60579902,24167,0,0,0,0
207,35,23,2,2,1,169,1,1,2,2101110000,58452,57969,33,0,939854556,374934,0,0,0,0
207,35,23,2,2,1,169,1,1,2,901110000,4354972,4318980,25,71983,13791040940,5501628,0,0,0,0
207,35,53,2,2,1,169,1,1,2,2101110000,5445,5400,33,0,191485834,76389,0,0,0,0
207,35,69,2,2,1,169,1,1,2,2101110000,5445,5400,33,0,129948365,51840,0,0,0,0
207,35,69,2,2,1,169,1,1,2,901110000,115858,114900,25,1915,376815164,150322,0,0,0,0
207,35,72,2,2,1,169,1,1,2,901110000,126869,125820,25,2097,399671437,159440,0,0,0,0
207,35,87,2,2,1,169,1,1,2,2101110000,42862,42508,33,0,468536049,186912,0,0,0,0
207,35,87,2,2,1,169,1,1,2,901110000,1091662,1082640,25,18044,3482967117,1389452,0,0,0,0
207,35,111,2,2,1,169,1,1,2,901110000,20086,19920,25,332,64746071,25829,0,0,0,0
207,35,149,2,2,1,169,1,1,2,901110000,1714631,1700460,25,28341,5949323912,2373350,0,0,0,0
207,35,211,2,2,1,169,1,1,2,901110000,88209,87480,25,1458,266990747,106510,0,0,0,0
207,35,190,2,2,1,169,1,1,2,901110000,275336,273060,25,4551,939761808,374897,0,0,0,0
207,35,232,2,2,1,169,1,1,2,901110000,126808,125760,25,2096,432095860,172375,0,0,0,0
207,35,239,2,2,1,169,1,1,2,2101110000,83932,83238,33,0,1241192381,495146,0,0,0,0
207,35,249,2,2,1,169,1,1,2,2101110000,85723,85015,33,0,941193145,375468,0,0,0,0
207,35,249,2,2,1,169,1,1,2,901110000,8647447,8575980,25,142933,29134849531,11622698,0,0,0,0
207,35,249,2,2,1,169,1,1,2,901120000,70664,70080,33,0,185564961,74027,0,0,0,0
