"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
202,2,23,2,2,1,169,1,1,2,901110000,211750,210000,25,3500,613988097,268504,0,0,0,0
202,2,149,2,2,1,169,1,1,2,901110000,274549,272280,25,4538,746019868,326243,0,0,0,0
202,2,245,2,2,1,169,1,1,2,901120000,19421,19260,33,0,41631660,18206,0,0,0,0
202,2,249,2,2,1,169,1,1,2,901110000,354107,351180,25,5853,1189346971,520115,0,0,0,0
202,2,399,2,2,1,169,1,1,2,901110000,516307,512040,25,8534,1672814805,731541,0,0,0,0
202,35,23,2,2,1,169,1,1,2,2101110000,137381,136246,33,0,2182705457,954522,0,0,0,0
202,35,23,2,2,1,169,1,1,2,901110000,4442395,4405680,25,73428,12041156225,5265735,0,0,0,0
202,35,69,2,2,1,169,1,1,2,901110000,77138,76500,25,1275,218581080,95588,0,0,0,0
202,35,72,2,2,1,169,1,1,2,901110000,84640,83940,25,1399,220447027,96404,0,0,0,0
202,35,87,2,2,1,169,1,1,2,901110000,1270379,1259880,25,20998,3742246291,1636527,0,0,0,0
202,35,149,2,2,1,169,1,1,2,901110000,2869999,2846280,25,47438,8012660828,3504028,0,0,0,0
202,35,211,2,2,1,169,1,1,2,901110000,317686,315060,25,5251,956423709,418255,0,0,0,0
202,35,190,2,2,1,169,1,1,2,901110000,534820,530400,25,8840,1562321461,683221,0,0,0,0
202,35,232,2,2,1,169,1,1,2,901110000,232804,230880,25,3848,653502273,285784,0,0,0,0
202,35,239,2,2,1,169,1,1,2,2101110000,56172,55708,33,0,733495612,320766,0,0,0,0
202,35,245,2,2,1,169,1,1,2,901110000,81131,80460,25,1341,227153918,99337,0,0,0,0
202,35,249,2,2,1,169,1,1,2,2101110000,57149,56677,33,0,516979423,226081,0,0,0,0
202,35,249,2,2,1,169,1,1,2,901110000,12756062,12650640,25,210844,36336134060,15890206,0,0,0,0
202,35,249,2,2,1,169,1,1,2,901120000,60919,60416,33,0,352355316,154089,0,0,0,0
202,35,676,2,2,1,169,1,1,2,2101110000,34485,34200,33,0,742948830,324900,0,0,0,0
202,35,271,2,2,1,169,1,1,2,901110000,200860,199200,25,3320,539702361,236018,0,0,0,0
202,35,275,2,2,1,169,1,1,2,2101110000,25387,25177,33,0,230398745,100756,0,0,0,0
202,35,275,2,2,1,169,1,1,2,901110000,1396219,1384680,25,23078,3631732367,1588198,0,0,0,0
202,35,301,2,2,1,169,1,1,2,901110000,19421,19260,25,321,66220545,28959,0,0,0,0
202,35,573,2,2,1,169,1,1,2,901110000,421746,418260,25,6971,1235497150,540297,0,0,0,0
202,35,383,2,2,1,169,1,1,2,901110000,251196,249120,25,4152,728352824,318517,0,0,0,0
202,35,386,2,2,1,169,1,1,2,901110000,213444,211680,25,3528,585905134,256223,0,0,0,0
202,35,399,2,2,1,169,1,1,2,2101110000,45165,44792,33,0,834373383,364881,0,0,0,0
202,35,399,2,2,1,169,1,1,2,901110000,3315159,3287760,25,54796,10321127925,4513547,0,0,0,0
202,35,431,2,2,1,169,1,1,2,901110000,37752,37440,25,624,113493494,49632,0,0,0,0
202,35,538,2,2,1,169,1,1,2,901110000,611413,606360,25,10106,1663752613,727578,0,0,0,0
202,35,548,2,2,1,169,1,1,2,901110000,54632,54180,25,903,153499311,67127,0,0,0,0
202,35,589,2,2,1,169,1,1,2,2101110000,80535,79870,33,0,549061824,240111,0,0,0,0
202,35,603,2,2,1,169,1,1,2,901110000,97768,96960,25,1616,279862353,122387,0,0,0,0
202,35,628,2,2,1,169,1,1,2,901110000,195718,194100,25,3235,520391179,227573,0,0,0,0
202,35,644,2,2,1,169,1,1,2,901110000,21175,21000,25,350,56822208,24849,0,0,0,0
202,35,670,2,2,1,169,1,1,2,901110000,17666,17520,25,292,50593238,22125,0,0,0,0
202,35,741,2,2,1,169,1,1,2,901110000,17606,17460,25,291,53154342,23245,0,0,0,0
202,35,756,2,2,1,169,1,1,2,901110000,19421,19260,25,321,54871653,23996,0,0,0,0
202,35,764,2,2,1,169,1,1,2,901110000,895461,888060,25,14801,2439924907,1067007,0,0,0,0
202,35,767,2,2,1,169,1,1,2,901110000,62134,61620,25,1027,166924527,72998,0,0,0,0
202,35,850,2,2,1,169,1,1,2,901212000,6120,6070,33,0,87123270,38100,0,0,0,0
202,6,23,2,2,1,169,1,1,2,901110000,5543373,5497560,25,91626,14679248840,6419403,0,0,0,0
202,6,47,2,2,1,169,1,1,2,2101110000,7749,7685,33,0,122029746,53365,0,0,0,0
202,6,27,2,2,1,169,1,1,2,2101110000,4887,4846,33,0,76611310,33503,0,0,0,0
202,6,69,2,2,1,169,1,1,2,2101110000,13613,13500,33,0,158982818,69525,0,0,0,0
202,6,69,2,2,1,169,1,1,2,901120000,19421,19260,33,0,41631660,18206,0,0,0,0
202,6,87,2,2,1,169,1,1,2,901110000,1162024,1152420,25,19207,3162993167,1383213,0,0,0,0
202,6,149,2,2,1,169,1,1,2,2101110000,31134,30877,33,0,345577538,151125,0,0,0,0
202,6,149,2,2,1,169,1,1,2,901110000,441167,437520,25,7292,1368692852,598545,0,0,0,0
202,6,190,2,2,1,169,1,1,2,901110000,17666,17520,25,292,51988125,22735,0,0,0,0
202,6,196,2,2,1,169,1,1,2,2101110000,4049,4016,33,0,56323708,24631,0,0,0,0
202,6,232,2,2,1,169,1,1,2,2101110000,16452,16316,33,0,223159053,97590,0,0,0,0
202,6,232,2,2,1,169,1,1,2,901110000,209209,207480,25,3458,591233145,258553,0,0,0,0
202,6,245,2,2,1,169,1,1,2,901110000,1114652,1105440,25,18424,3246103279,1419558,0,0,0,0
202,6,245,2,2,1,169,1,1,2,901120000,22385,22200,33,0,131434943,57478,0,0,0,0
202,6,249,2,2,1,169,1,1,2,2101110000,229971,228070,33,0,3567844255,1560259,0,0,0,0
202,6,249,2,2,1,169,1,1,2,901212000,651,646,33,0,11044761,4830,0,0,0,0
