"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
204,2,23,2,2,1,169,1,1,2,901110000,70483,69900,25,1165,366300195,161857,0,0,0,0
204,2,249,2,2,1,169,1,1,2,901110000,370623,367560,25,6126,1217089242,537795,0,0,0,0
204,2,245,2,2,1,169,1,1,2,901120000,38841,38520,33,0,82404361,36412,0,0,0,0
204,2,399,2,2,1,169,1,1,2,901110000,532824,528420,25,8807,2244948542,991975,0,0,0,0
204,2,548,2,2,1,169,1,1,2,2101110000,349,346,33,0,12856728,5681,0,0,0,0
204,2,628,2,2,1,169,1,1,2,901110000,281507,279180,25,4653,842540011,372293,0,0,0,0
204,35,23,2,2,1,169,1,1,2,2101110000,11494,11400,33,0,239934922,106020,0,0,0,0
204,35,23,2,2,1,169,1,1,2,901110000,3935266,3902940,25,65049,11907624838,5261620,0,0,0,0
204,35,69,2,2,1,169,1,1,2,2101110000,5445,5400,33,0,117319622,51840,0,0,0,0
204,35,69,2,2,1,169,1,1,2,901110000,153307,152040,25,2534,500848874,221310,0,0,0,0
204,35,72,2,2,1,169,1,1,2,901110000,63525,63000,25,1050,194880928,86112,0,0,0,0
204,35,87,2,2,1,169,1,1,2,901110000,851054,851054,25,14067,2776408242,1226811,0,0,0,0
204,35,149,2,2,1,169,1,1,2,901110000,2179089,2161080,25,36018,6562790426,2899899,0,0,0,0
204,35,211,2,2,1,169,1,1,2,901110000,158934,157620,25,2627,487892569,215585,0,0,0,0
204,35,190,2,2,1,169,1,1,2,901110000,112167,111240,25,1854,344372922,152168,0,0,0,0
204,35,232,2,2,1,169,1,1,2,901110000,105875,105000,25,1750,318847305,140889,0,0,0,0
204,35,244,2,2,1,169,1,1,2,901110000,18150,18000,25,300,109561681,48412,0,0,0,0
204,35,239,2,2,1,169,1,1,2,2101110000,53170,52731,33,0,663145545,293024,0,0,0,0
204,35,249,2,2,1,169,1,1,2,2101110000,92611,91846,33,0,897891156,396751,0,0,0,0
204,35,249,2,2,1,169,1,1,2,901110000,12462578,12359580,25,205993,38410752157,16972552,0,0,0,0
204,35,249,2,2,1,169,1,1,2,901120000,148044,146820,33,0,350082749,154691,0,0,0,0
204,35,245,2,2,1,169,1,1,2,901110000,185251,183720,25,3062,559001749,247006,0,0,0,0
204,35,676,2,2,1,169,1,1,2,2101110000,59779,59285,33,0,1274493028,563160,0,0,0,0
204,35,271,2,2,1,169,1,1,2,901110000,253616,251520,25,4192,764682238,337890,0,0,0,0
204,35,275,2,2,1,169,1,1,2,901110000,585398,580560,25,9676,1800276848,795488,0,0,0,0
204,35,301,2,2,1,169,1,1,2,901110000,17606,17460,25,291,47400839,20945,0,0,0,0
204,35,573,2,2,1,169,1,1,2,901110000,788618,782100,25,13035,2334015499,1031331,0,0,0,0
204,35,351,2,2,1,169,1,1,2,901110000,52938,52500,25,875,162183515,71664,0,0,0,0
204,35,375,2,2,1,169,1,1,2,901110000,37026,36720,25,612,115135721,50875,0,0,0,0
204,35,383,2,2,1,169,1,1,2,2101110000,11495,11400,33,0,250254704,110580,0,0,0,0
204,35,383,2,2,1,169,1,1,2,901110000,114708,113760,25,1896,345554266,152690,0,0,0,0
204,35,386,2,2,1,169,1,1,2,901110000,132314,131220,25,2187,440831197,194790,0,0,0,0
204,35,399,2,2,1,169,1,1,2,2101110000,68900,68331,33,0,1190291757,525954,0,0,0,0
204,35,399,2,2,1,169,1,1,2,901110000,4393329,4357020,25,72617,13620676900,6018566,0,0,0,0
