"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
206,2,249,2,2,1,169,1,1,2,901110000,137517,136380,25,2273,455543690,192680,0,0,0,0
206,2,245,2,2,1,169,1,1,2,901120000,303,300,33,0,834580,353,0,0,0,0
206,2,386,2,2,1,169,1,1,2,901110000,17666,17520,25,292,64359614,27222,0,0,0,0
206,2,399,2,2,1,169,1,1,2,901110000,237160,235200,25,3920,920882468,389503,0,0,0,0
206,2,628,2,2,1,169,1,1,2,901110000,281083,278760,25,4646,799374203,338109,0,0,0,0
206,35,23,2,2,1,169,1,1,2,2101110000,68970,68400,33,0,1479959030,625974,0,0,0,0
206,35,23,2,2,1,169,1,1,2,901110000,4396354,4360020,25,72667,14223916698,6016249,0,0,0,0
206,35,69,2,2,1,169,1,1,2,2101110000,5445,5400,33,0,122562720,51840,0,0,0,0
206,35,69,2,2,1,169,1,1,2,901110000,134734,133620,25,2227,442819297,187298,0,0,0,0
206,35,87,2,2,1,169,1,1,2,901110000,763752,757440,25,12624,2309491606,976839,0,0,0,0
206,35,149,2,2,1,169,1,1,2,901110000,3937522,3904980,25,65083,12616891053,5336530,0,0,0,0
206,35,211,2,2,1,169,1,1,2,2101110000,5468,5423,33,0,98442642,41638,0,0,0,0
206,35,211,2,2,1,169,1,1,2,901110000,98796,97980,25,1633,281161339,118922,0,0,0,0
206,35,211,2,2,1,169,1,1,2,901120000,7079,7020,33,0,30735250,13000,0,0,0,0
206,35,190,2,2,1,169,1,1,2,901110000,308550,306000,25,5100,1011166083,427690,0,0,0,0
206,35,232,2,2,1,169,1,1,2,901110000,316536,313920,25,5232,999441767,422731,0,0,0,0
206,35,239,2,2,1,169,1,1,2,2101110000,74228,73615,33,0,1008629242,426617,0,0,0,0
206,35,239,2,2,1,169,1,1,2,901110000,35272,34980,25,583,116675738,49350,0,0,0,0
206,35,249,2,2,1,169,1,1,2,2101110000,92611,91846,33,0,1018717497,430884,0,0,0,0
206,35,249,2,2,1,169,1,1,2,901110000,14413339,14294220,25,238237,46752582721,19774805,0,0,0,0
206,35,249,2,2,1,169,1,1,2,901120000,246780,244740,33,0,670423280,283567,0,0,0,0
206,35,240,2,2,1,169,1,1,2,901110000,38720,38400,25,640,130423851,55165,0,0,0,0
206,35,245,2,2,1,169,1,1,2,901110000,146289,145080,25,2418,456016540,192880,0,0,0,0
206,35,271,2,2,1,169,1,1,2,901110000,190212,188640,25,3144,591268190,250087,0,0,0,0
206,35,275,2,2,1,169,1,1,2,2101110000,2280,2261,33,0,26597813,11250,0,0,0,0
206,35,275,2,2,1,169,1,1,2,901110000,415938,412500,25,6875,1269138857,536804,0,0,0,0
206,35,301,2,2,1,169,1,1,2,901110000,57112,56640,25,944,174086820,73633,0,0,0,0
206,35,573,2,2,1,193,1,1,2,901110000,332871,330120,25,5502,1037328873,438756,0,0,0,0
206,35,351,2,2,1,169,1,1,2,901110000,35211,34920,25,582,125818292,53217,0,0,0,0
206,35,375,2,2,1,169,1,1,2,901110000,38781,38460,25,641,125520397,53091,0,0,0,0
206,35,379,2,2,1,169,1,1,2,901110000,17606,17460,25,291,57281049,24228,0,0,0,0
206,35,383,2,2,1,169,1,1,2,2101110000,11495,11400,33,0,261438765,110580,0,0,0,0
206,35,383,2,2,1,169,1,1,2,901110000,282051,279720,25,4662,869386739,367722,0,0,0,0
206,35,386,2,2,1,169,1,1,2,901110000,171094,169680,25,2828,589249120,249233,0,0,0,0
206,35,391,2,2,1,169,1,1,2,901110000,70301,69720,25,1162,258263577,109237,0,0,0,0
206,35,399,2,2,1,169,1,1,2,2101110000,100128,99300,33,0,1957745584,828062,0,0,0,0
206,35,399,2,2,1,169,1,1,2,901110000,6031245,5981400,25,99690,20512755499,8676221,0,0,0,0
206,35,474,2,2,1,169,1,1,2,901110000,39386,39060,25,651,116396756,49232,0,0,0,0
206,35,538,2,2,1,169,1,1,2,901110000,316052,313440,25,5224,1037837187,438971,0,0,0,0
206,35,548,2,2,1,169,1,1,2,901110000,88209,87480,25,1458,277276876,117279,0,0,0,0
206,35,589,2,2,1,169,1,1,2,2101110000,68807,68239,33,0,450921581,190725,0,0,0,0
206,35,603,2,2,1,169,1,1,2,901110000,77622,76980,25,1283,243151291,102845,0,0,0,0
206,35,607,2,2,1,169,1,1,2,901110000,19300,19140,25,319,65023968,27503,0,0,0,0
206,35,628,2,2,1,169,1,1,2,901110000,406863,403500,25,6725,1362287943,576203,0,0,0,0
206,35,644,2,2,1,169,1,2,2,2101110000,172425,171000,33,0,2364,1,0,0,0,0
206,35,644,2,2,1,169,1,1,2,901110000,63525,63000,25,1050,193499677,81844,0,0,0,0
206,35,744,2,2,1,169,1,1,2,901110000,17666,17520,25,292,54042027,22858,0,0,0,0
206,35,764,2,2,1,169,1,1,2,901110000,593021,588120,25,9802,1829248596,773712,0,0,0,0
206,35,767,2,2,1,169,1,1,2,901110000,40233,39900,25,665,126643416,53566,0,0,0,0
206,35,218,2,2,1,169,1,1,2,901110000,35211,34920,25,582,115467606,48839,0,0,0,0
206,6,23,2,2,1,169,1,1,2,901110000,1915854,1900020,25,31667,6197536195,2621354,0,0,0,0
206,6,47,2,2,1,169,1,1,2,2101110000,12565,12461,33,0,220870599,93421,0,0,0,0
206,6,47,2,2,1,169,1,1,2,901212000,153,151,33,0,1472928,623,0,0,0,0
206,6,47,2,2,1,169,1,1,2,901110000,3509,3480,25,58,11856714,5015,0,0,0,0
206,6,63,2,2,1,169,1,1,2,901110000,57294,56820,25,947,159033641,67266,0,0,0,0
206,6,27,2,2,1,169,1,1,2,2101110000,5049,5008,33,0,85496009,36162,0,0,0,0
206,6,69,2,2,1,169,1,1,2,2101110000,6515,6461,33,0,86370781,36532,0,0,0,0
206,6,72,2,2,1,169,1,1,2,901110000,58322,57840,25,964,165355645,69940,0,0,0,0
206,6,87,2,2,1,169,1,1,2,901110000,664532,659040,25,10984,1925934600,814607,0,0,0,0
206,6,149,2,2,1,169,1,1,2,2101110000,13799,13685,33,0,323717839,136922,0,0,0,0
206,6,196,2,2,1,169,1,1,2,2101110000,2327,2308,33,0,44511735,18827,0,0,0,0
206,6,232,2,2,1,169,1,1,2,2101110000,21896,21715,33,0,350528434,148262,0,0,0,0
206,6,232,2,2,1,169,1,1,2,901110000,126929,125880,25,2098,388727621,164419,0,0,0,0
206,6,249,2,2,1,169,1,1,2,2101110000,243070,241061,33,0,3783168823,1600156,0,0,0,0
206,6,249,2,2,1,169,1,1,2,901211000,2796,2773,33,0,21131667,8938,0,0,0,0
206,6,249,2,2,1,169,1,1,2,901212000,254,252,33,0,1922135,813,0,0,0,0
206,6,249,2,2,1,169,1,1,2,901110000,877069,869820,25,14497,2845164457,1203411,0,0,0,0
206,6,249,2,2,1,169,1,1,2,901120000,812394,805680,33,0,2067486976,874479,0,0,0,0
206,6,245,2,2,1,169,1,1,2,901110000,1062198,1053420,25,17557,3443681437,1456564,0,0,0,0
206,6,245,2,2,1,169,1,1,2,901120000,78348,77700,33,0,246752044,104368,0,0,0,0
206,6,271,2,2,1,169,1,1,2,2101110000,5050,5008,33,0,59106250,25000,0,0,0,0
206,6,271,2,2,1,169,1,1,2,901110000,246839,244800,25,4080,742055326,313865,0,0,0,0
206,6,275,2,2,1,169,1,1,2,2101110000,17592,17446,33,0,302248084,127841,0,0,0,0
206,6,275,2,2,1,169,1,1,2,901110000,60258,59760,25,996,183595834,77655,0,0,0,0
206,6,297,2,2,1,169,1,1,2,2101110000,3095,3069,33,0,80703674,34135,0,0,0,0
206,6,301,2,2,1,169,1,1,2,901110000,38418,38100,25,635,130464044,55182,0,0,0,0
206,6,573,2,2,1,169,1,1,2,2101110000,48284,47885,33,0,620684188,262529,0,0,0,0
206,6,573,2,2,1,169,1,1,2,901110000,102124,101280,25,1688,304333353,128723,0,0,0,0
206,6,383,2,2,1,169,1,1,2,901110000,186824,185280,25,3088,571453411,241706,0,0,0,0
206,6,386,2,2,1,169,1,1,2,2101110000,6468,6415,33,0,88191254,37302,0,0,0,0
206,6,386,2,2,1,169,1,1,2,901110000,1091965,1082940,25,18049,3423374894,1447975,0,0,0,0
206,6,399,2,2,1,169,1,1,2,2101110000,120208,119215,33,0,2000084573,845970,0,0,0,0
206,6,399,2,2,1,169,1,1,2,901110000,1752202,1737720,25,28962,6193940170,2619833,0,0,0,0
206,6,447,2,2,1,169,1,1,2,901110000,35272,34980,25,583,107774336,45585,0,0,0,0
206,6,455,2,2,1,169,1,1,2,2101110000,13635,13523,33,0,124477763,52650,0,0,0,0
206,6,474,2,2,1,169,1,1,2,901110000,135399,134280,25,2238,364567350,154200,0,0,0,0
206,6,493,2,2,1,169,1,1,2,2101110000,23409,23215,33,0,730264812,308878,0,0,0,0
206,6,538,2,2,1,169,1,1,2,901110000,98736,97920,25,1632,308501526,130486,0,0,0,0
206,6,548,2,2,1,169,1,1,2,901110000,19300,19140,25,319,84689799,35821,0,0,0,0
206,6,580,2,2,1,169,1,1,2,2101110000,3164,3139,33,0,70702896,29905,0,0,0,0
206,6,580,2,2,1,169,1,1,2,901211000,508,504,33,0,13618080,5760,0,0,0,0
206,6,603,2,2,1,169,1,1,2,901110000,17666,17520,25,292,47902069,20261,0,0,0,0
206,6,607,2,2,1,169,1,1,2,901110000,40051,39720,25,662,135516446,57319,0,0,0,0
206,6,611,2,2,1,169,1,1,2,2101110000,9075,9000,33,0,110741470,46840,0,0,0,0
206,6,628,2,2,1,169,1,1,2,2101110000,85351,84646,33,0,1305236226,552072,0,0,0,0
206,6,628,2,2,1,169,1,1,2,901110000,682501,676860,25,11281,2186221975,924700,0,0,0,0
206,6,741,2,2,1,169,1,1,2,2101110000,6818,6761,33,0,78996685,33413,0,0,0,0
206,6,764,2,2,1,169,1,1,2,901110000,495556,491460,25,8191,1544834050,653414,0,0,0,0
206,6,767,2,2,1,169,1,1,2,901110000,183376,181860,25,3031,557882616,235966,0,0,0,0
206,6,815,2,2,1,169,1,1,2,2101110000,3328,3300,33,0,75975174,32135,0,0,0,0
206,6,850,2,2,1,169,1,1,2,2101110000,12356,12254,33,0,181588586,76806,0,0,0,0
206,47,88,2,2,4,169,1,1,2,2101110000,70,69,33,0,465757,197,0,0,0,0
206,47,399,2,2,4,169,1,1,2,2101110000,23,23,33,0,574513,243,0,0,0,0
206,47,628,2,2,4,169,1,1,2,2101110000,698,692,33,0,19916442,8424,0,0,0,0
206,19,23,2,2,1,169,1,1,2,901110000,63525,63000,25,1050,192100041,81252,0,0,0,0
206,19,271,2,2,1,169,1,1,2,901110000,42229,41880,25,698,139722447,59098,0,0,0,0
206,19,399,2,2,1,169,1,1,2,901110000,110473,109560,25,1826,425399503,179930,0,0,0,0
206,19,764,2,2,1,169,1,1,2,901110000,181621,180120,25,3002,528381504,223488,0,0,0,0
206,6,580,1,1,1,169,1,1,2,2711130000,915775,915775,66,10048,428035641,181045,0,0,0,0
206,6,199,1,1,1,169,1,1,2,2709000000,76586412,76586412,66,520996,28316177771,11976812,0,0,0,0
206,6,815,1,1,1,169,1,1,2,2709000000,76929363,76929363,66,523329,25732962757,10884197,0,0,0,0
206,6,245,1,1,1,169,1,1,2,2709000000,224329350,224329350,66,1526050,83410983518,35280103,0,0,0,0
206,6,249,1,1,1,169,1,1,2,2710192100,12292287,12292287,66,83621,5187159772,2193998,0,0,0,0
206,6,580,1,1,1,169,1,1,2,2710192100,6747741,6747741,66,45903,2798673845,1183747,0,0,0,0
206,6,589,1,1,1,169,1,1,2,2710192100,20555010,20555010,66,139830,8644069187,3656157,0,0,0,0
206,6,249,1,1,1,169,1,1,2,2710192200,253311733,253311733,66,1545281,74086400432,31336111,0,0,0,0
206,6,647,1,1,1,169,1,1,2,2711190000,4439449,4439449,66,38022,1282794765,542580,0,0,0,0
206,6,239,1,1,1,169,1,1,2,2711190000,2940164,2940134,66,25181,635295253,268709,0,0,0,0
206,6,249,1,1,1,169,1,1,2,2710191900,40998591,40998591,33,0,20481904401,8663172,0,0,0,0
206,6,249,1,1,1,169,1,1,2,2710119900,25727181,25727181,33,0,14613426886,6180999,0,0,0,0
206,6,580,1,1,1,169,1,1,2,2709000000,57169623,57169623,66,388909,22171376173,9377763,0,0,0,0
206,6,249,1,1,1,169,1,1,2,2709000000,1092870912,1092870912,66,7434496,413000000000,174669675,0,0,0,0
206,11,493,5,5,4,169,1,1,2,6108210000,1140,1008,15,11665,84285513,35650,0,0,0,0
206,11,493,5,5,4,169,1,1,1,6108920000,8,8,15,13,3227201,1365,12,4,0,1350
206,11,493,5,5,4,169,1,1,1,4818400000,220,160,11,95040,7468666,3159,665,0,0,2988
206,11,211,5,5,4,169,1,1,1,603109000,800,720,11,1815,3898648,1649,0,0,0,1322
206,11,211,5,5,4,169,1,1,1,603102000,204,184,11,2410,1539127,651,0,0,0,611
206,11,493,5,5,4,169,1,1,1,5902109000,832,749,33,0,6653000,2814,1006,0,0,926
206,11,493,5,5,4,169,1,1,1,5209410000,872,784,82,2415,6312548,2670,0,13,0,1616
206,11,850,5,5,4,169,1,1,1,4202320000,1,1,11,4,115848,49,0,0,0,42
206,11,249,5,5,4,169,1,1,2,6114300000,2,1,11,16,198597,84,10,0,0,0
206,11,249,73,5,4,169,1,1,1,6111200000,729,621,11,7822,34385652,14544,0,0,0,13079
206,11,249,5,5,4,169,1,1,1,6204420000,41,37,11,179,4726136,1999,0,0,0,1280
206,11,917,5,5,3,169,1,1,1,6107920000,250,228,11,819,6681371,2826,0,0,0,2302
206,11,23,5,5,4,573,1,1,1,804200000,41,30,33,0,302624,128,0,0,0,128
206,11,23,5,5,4,573,1,1,1,810905000,2586,1871,33,0,19221353,8130,0,0,0,8130
206,11,580,5,5,4,169,1,1,2,8421230000,0,0,11,2,21278,9,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8483909000,0,0,11,2,14186,6,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8413913000,0,0,11,6,42557,18,0,0,0,0
206,11,580,5,5,4,169,1,1,2,3926904000,0,0,11,6,2364,1,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8409916000,1,1,11,6,30735,13,0,0,0,0
206,11,580,5,5,4,169,1,1,2,7312109000,0,0,33,0,23643,10,0,0,0,0
206,11,580,5,5,4,169,1,1,2,7318159000,0,0,33,0,2364,1,0,0,0,0
206,11,580,5,5,4,169,1,1,2,7318220000,0,0,33,0,4729,2,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8409911000,10,9,11,1,1182125,500,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8504409000,0,0,11,1,35464,15,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8483109100,3,3,11,2,756560,320,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8409915000,0,0,11,2,26007,11,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8409914000,0,0,11,4,141855,60,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8511309200,1,1,11,3,137127,58,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8482200000,0,0,11,2,73292,31,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8485909000,1,1,11,4,2364,1,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8482100000,0,0,11,1,33100,14,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8485100000,1,1,11,3,359366,152,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8483309000,0,0,11,1,2364,1,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8502201000,81,74,11,1,1409093,596,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8502111000,227,207,11,3,7409560,3134,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8413702100,50,46,11,1,1463471,619,0,0,0,0
206,11,580,5,5,4,169,1,1,2,7318160000,0,0,33,0,4729,2,0,0,0,0
206,11,580,5,5,4,169,1,1,2,8409919900,0,0,11,17,70928,30,0,0,0,0
