"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
212,6,77,1,1,1,169,1,1,2,2709000000,102898089,102898089,66,699987,53029600114,18838960,0,0,0,0
212,6,580,1,1,1,169,1,1,2,2710192100,5063415,5063415,66,34445,3252729250,1155544,0,0,0,0
212,6,611,1,1,1,169,1,1,2,2710192200,52424846,52424846,66,319808,19487607325,6923044,0,0,0,0
212,6,249,1,1,1,169,1,1,2,2710192200,199765797,199765797,66,1218634,78749185302,27975937,0,0,0,0
212,6,249,1,1,1,169,1,1,2,2710191900,27086248,27086248,33,0,18700662602,6643479,0,0,0,0
212,6,196,1,1,1,169,1,1,2,2710191900,8425149,8425149,33,0,6829334114,2426146,0,0,0,0
212,6,249,1,1,1,169,1,1,2,2710119900,74355393,74355393,33,0,55964283388,19881517,0,0,0,0
212,6,239,1,1,1,169,1,1,2,2710192100,29297355,29297355,66,202719,20738353029,7367376,0,0,0,0
212,6,105,1,1,1,169,1,1,2,2709000000,75722493,75722493,66,515119,34527480149,12266014,0,0,0,0
212,6,249,1,1,1,169,1,1,2,2709000000,1317277878,1317277878,66,8961074,692000000000,245687275,0,0,0,0
212,2,23,2,2,1,169,1,1,2,901110000,42350,42000,25,700,140097075,49770,0,0,0,0
212,2,69,2,2,1,169,1,1,2,901110000,19421,19260,25,321,79681091,28307,0,0,0,0
212,2,232,2,2,1,169,1,1,2,901110000,84700,84000,25,1400,337516571,119904,0,0,0,0
212,2,249,2,2,1,169,1,1,2,901110000,153186,151920,25,2532,602921289,214190,0,0,0,0
212,2,275,2,2,1,169,1,1,2,901110000,19421,19260,25,321,59230915,21042,0,0,0,0
212,2,573,2,2,1,169,1,1,2,901110000,21175,21000,25,350,86659204,30786,0,0,0,0
212,2,399,2,2,1,169,1,1,2,901110000,140663,139500,25,2325,673777700,239362,0,0,0,0
212,2,628,2,2,1,169,1,1,2,901110000,253737,251640,25,4194,1115540907,396300,0,0,0,0
212,35,23,2,2,1,169,1,1,2,2101110000,63059,62538,33,0,1201321865,426774,0,0,0,0
212,35,23,2,2,1,169,1,1,2,901110000,11880809,11782620,25,196377,45988183743,16337471,0,0,0,0
212,35,69,2,2,1,169,1,1,2,2101110000,5050,5008,33,0,135114720,48000,0,0,0,0
212,35,69,2,2,1,169,1,1,2,901110000,118458,117480,25,1958,492096255,174819,0,0,0,0
212,35,72,2,2,1,169,1,1,2,901110000,148165,146940,25,2449,559940734,198921,0,0,0,0
212,35,87,2,2,1,169,1,1,2,901110000,3274684,3247620,25,54127,12814795170,4552503,0,0,0,0
212,35,149,2,2,1,169,1,1,2,901110000,3009452,2984580,25,49743,12176881983,4325882,0,0,0,0
212,35,149,2,2,1,169,1,1,2,901120000,7018,6960,33,0,23377661,8305,0,0,0,0
212,35,211,2,2,1,169,1,1,2,2101110000,5329,5285,33,0,112325371,39904,0,0,0,0
212,35,190,2,2,1,169,1,1,2,901110000,448245,444540,25,7409,1873621748,665611,0,0,0,0
212,35,232,2,2,1,169,1,1,2,901110000,273823,271560,25,4526,1106688078,393155,0,0,0,0
212,35,239,2,2,1,169,1,1,2,2101110000,103571,102715,33,0,1430270943,508109,0,0,0,0
212,35,249,2,2,1,169,1,1,2,2101110000,152623,151362,33,0,1680041762,596841,0,0,0,0
212,35,249,2,2,1,169,1,1,2,901110000,22750056,22562040,25,376034,94197318511,33463943,0,0,0,0
212,35,249,2,2,1,169,1,1,2,901120000,194144,192540,33,0,862648375,306459,0,0,0,0
212,35,247,2,2,1,169,1,1,2,901110000,58262,57780,25,963,219440380,77957,0,0,0,0
212,35,245,2,2,1,169,1,1,2,901110000,233046,231120,25,3852,898836600,319315,0,0,0,0
212,35,245,2,2,1,169,1,1,2,901120000,17606,17460,33,0,64427202,22888,0,0,0,0
212,35,676,2,2,1,169,1,1,2,2101110000,11472,11377,33,0,320596267,113893,0,0,0,0
212,35,676,2,2,1,169,1,1,2,901110000,19420,19260,25,321,80663488,28656,0,0,0,0
212,35,271,2,2,1,169,1,1,2,901110000,609719,604680,25,10078,2410936396,856494,0,0,0,0
212,35,275,2,2,1,169,1,1,2,2101110000,14287,14169,33,0,157608506,55991,0,0,0,0
212,35,275,2,2,1,169,1,1,2,901110000,80405,79740,25,1329,264532103,93976,0,0,0,0
