"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","MODALID4","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
203,2,149,2,2,1,169,1,1,2,901110000,70543,69960,25,1166,211197689,92536,0,0,0,0
203,2,249,2,2,1,169,1,1,2,901110000,306977,304440,25,5074,1134101189,496905,0,0,0,0
203,2,399,2,2,1,169,1,1,2,901110000,590178,585300,25,9755,2111513576,925157,0,0,0,0
203,2,628,2,2,1,169,1,1,2,901110000,20086,19920,25,332,60604991,26554,0,0,0,0
203,2,218,2,2,1,169,1,1,2,901110000,17606,17460,25,291,64646997,28325,0,0,0,0
203,35,23,2,2,1,169,1,1,2,2101110000,103827,102969,33,0,1174432242,514576,0,0,0,0
203,35,23,2,2,1,169,1,1,2,901110000,5116001,5073720,25,84562,14671807771,6428434,0,0,0,0
203,35,53,2,2,1,169,1,1,2,901110000,36300,36000,25,600,102707132,45001,0,0,0,0
203,35,69,2,2,1,169,1,1,2,2101110000,10890,10800,33,0,236631974,103680,0,0,0,0
203,35,69,2,2,1,169,1,1,2,901110000,114527,113580,25,1893,386051555,169148,0,0,0,0
203,35,87,2,2,1,169,1,1,2,901110000,522539,518220,25,8637,1518356550,665266,0,0,0,0
203,35,149,2,2,1,169,1,1,2,901110000,1639490,1625940,25,27099,5042271787,2209265,0,0,0,0
203,35,211,2,2,1,169,1,1,2,2101110000,6376,6323,33,0,113705681,49820,0,0,0,0
203,35,211,2,2,1,169,1,1,2,901110000,35332,35040,25,584,103275433,45250,0,0,0,0
203,35,190,2,2,1,169,1,1,2,901110000,656244,650820,25,10847,1926316190,844013,0,0,0,0
203,35,232,2,2,1,169,1,1,2,901110000,275094,272820,25,4547,795953458,348746,0,0,0,0
203,35,239,2,2,1,169,1,1,2,2101110000,69459,68885,33,0,866347362,379589,0,0,0,0
203,35,240,2,2,1,169,1,1,2,901110000,70483,69900,25,1165,215976888,94630,0,0,0,0
203,35,245,2,2,1,169,1,1,2,901110000,79376,78720,25,1312,217718306,95393,0,0,0,0
203,35,249,2,2,1,169,1,1,2,2101110000,91844,91085,33,0,800938067,350930,0,0,0,0
203,35,249,2,2,1,169,1,1,2,901211000,2360,2340,33,0,17624152,7722,0,0,0,0
203,35,249,2,2,1,169,1,1,2,901212000,4235,4200,33,0,31959467,14003,0,0,0,0
203,35,249,2,2,1,169,1,1,2,901110000,13248289,13138800,25,218980,39228318303,17187838,0,0,0,0
203,35,249,2,2,1,169,1,1,2,901120000,116281,115320,33,0,258158911,113112,0,0,0,0
203,35,271,2,2,1,169,1,1,2,901110000,169219,167820,25,2797,490691821,214996,0,0,0,0
203,35,275,2,2,1,169,1,1,2,2101110000,11100,11008,33,0,97238670,42605,0,0,0,0
203,35,275,2,2,1,169,1,1,2,901110000,704280,698460,25,11641,1909452054,836624,0,0,0,0
203,35,301,2,2,1,169,1,1,2,901110000,35332,35040,25,584,99516435,43603,0,0,0,0
203,35,573,2,2,1,169,1,1,2,901110000,893827,886440,25,14774,2571485235,1126693,0,0,0,0
203,35,375,2,2,1,169,1,1,2,901110000,17666,17520,25,292,52778881,23125,0,0,0,0
203,35,383,2,2,1,169,1,1,2,901110000,114648,113700,25,1895,339893713,148924,0,0,0,0
203,35,386,2,2,1,169,1,1,2,901110000,171881,170460,25,2841,519723058,227716,0,0,0,0
